Orthogroup	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_belcheri
OG0000371	Branchiostoma_floridae_tr_A0A9J7MYF5_A0A9J7MYF5_BRAFL tr|A0A9J7MYF5|A0A9J7MYF5_BRAFL Uncharacterized protein LOC118422597 isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118422597 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N1A3_A0A9J7N1A3_BRAFL tr|A0A9J7N1A3|A0A9J7N1A3_BRAFL Uncharacterized protein LOC118422597 isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118422597 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P5AZZ5_A0A6P5AZZ5_BRABE tr|A0A6P5AZZ5|A0A6P5AZZ5_BRABE LOW QUALITY PROTEIN_ uncharacterized protein LOC109488084 OS=Branchiostoma belcheri OX=7741 GN=LOC109488084 PE=4 SV=1
OG0000381	Branchiostoma_floridae_tr_A0A9J7N9B4_A0A9J7N9B4_BRAFL tr|A0A9J7N9B4|A0A9J7N9B4_BRAFL Fibropellin-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118430810 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4XC77_A0A6P4XC77_BRABE tr|A0A6P4XC77|A0A6P4XC77_BRABE Multiple epidermal growth factor-like domains protein 6 OS=Branchiostoma belcheri OX=7741 GN=LOC109462068 PE=4 SV=1
OG0000381	Branchiostoma_floridae_tr_A0A9J7LNV7_A0A9J7LNV7_BRAFL tr|A0A9J7LNV7|A0A9J7LNV7_BRAFL Multiple epidermal growth factor-like domains protein 6 OS=Branchiostoma floridae OX=7739 GN=LOC118421835 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P5AFG2_A0A6P5AFG2_BRABE tr|A0A6P5AFG2|A0A6P5AFG2_BRABE Multiple epidermal growth factor-like domains protein 6 OS=Branchiostoma belcheri OX=7741 GN=LOC109482325 PE=4 SV=1
OG0000382	Branchiostoma_floridae_tr_A0A9J7MC31_A0A9J7MC31_BRAFL tr|A0A9J7MC31|A0A9J7MC31_BRAFL Multiple epidermal growth factor-like domains protein 10 OS=Branchiostoma floridae OX=7739 GN=LOC118430960 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4YBD0_A0A6P4YBD0_BRABE tr|A0A6P4YBD0|A0A6P4YBD0_BRABE Multiple epidermal growth factor-like domains protein 10 OS=Branchiostoma belcheri OX=7741 GN=LOC109462069 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Y5Z8_A0A6P4Y5Z8_BRABE tr|A0A6P4Y5Z8|A0A6P4Y5Z8_BRABE Sushi_ nidogen and EGF-like domain-containing protein 1 OS=Branchiostoma belcheri OX=7741 GN=LOC109462070 PE=4 SV=1
OG0000383	Branchiostoma_floridae_tr_A0A9J7KJ15_A0A9J7KJ15_BRAFL tr|A0A9J7KJ15|A0A9J7KJ15_BRAFL Laminin-like protein epi-1 isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118405551 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HN61_A0A9J7HN61_BRAFL tr|A0A9J7HN61|A0A9J7HN61_BRAFL Laminin-like protein epi-1 isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118405551 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HMC9_A0A9J7HMC9_BRAFL tr|A0A9J7HMC9|A0A9J7HMC9_BRAFL Laminin-like protein epi-1 isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118405551 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HN80_A0A9J7HN80_BRAFL tr|A0A9J7HN80|A0A9J7HN80_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X5 OS=Branchiostoma floridae OX=7739 GN=LOC118405551 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HK58_A0A9J7HK58_BRAFL tr|A0A9J7HK58|A0A9J7HK58_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X4 OS=Branchiostoma floridae OX=7739 GN=LOC118405551 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4YRT3_A0A6P4YRT3_BRABE tr|A0A6P4YRT3|A0A6P4YRT3_BRABE LOW QUALITY PROTEIN_ laminin-like protein epi-1 OS=Branchiostoma belcheri OX=7741 GN=LOC109471977 PE=4 SV=1
OG0000384	Branchiostoma_floridae_tr_A0A9J7N279_A0A9J7N279_BRAFL tr|A0A9J7N279|A0A9J7N279_BRAFL Uncharacterized protein LOC118423167 OS=Branchiostoma floridae OX=7739 GN=LOC118423167 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4YXF4_A0A6P4YXF4_BRABE tr|A0A6P4YXF4|A0A6P4YXF4_BRABE Uncharacterized protein LOC109469403 OS=Branchiostoma belcheri OX=7741 GN=LOC109469403 PE=4 SV=1
OG0000385	Branchiostoma_floridae_tr_A0A9J7LP89_A0A9J7LP89_BRAFL tr|A0A9J7LP89|A0A9J7LP89_BRAFL Perlucin-like protein OS=Branchiostoma floridae OX=7739 GN=LOC118422027 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4XZP7_A0A6P4XZP7_BRABE tr|A0A6P4XZP7|A0A6P4XZP7_BRABE C-type lectin lectoxin-Lio3-like OS=Branchiostoma belcheri OX=7741 GN=LOC109464942 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5AS13_A0A6P5AS13_BRABE tr|A0A6P5AS13|A0A6P5AS13_BRABE Lactose-binding lectin l-2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109486474 PE=4 SV=1
OG0000385	Branchiostoma_floridae_tr_A0A9J7LMF6_A0A9J7LMF6_BRAFL tr|A0A9J7LMF6|A0A9J7LMF6_BRAFL Uncharacterized protein LOC118421889 OS=Branchiostoma floridae OX=7739 GN=LOC118421889 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4YXW7_A0A6P4YXW7_BRABE tr|A0A6P4YXW7|A0A6P4YXW7_BRABE C-type lectin 1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109471669 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZNU1_A0A6P4ZNU1_BRABE tr|A0A6P4ZNU1|A0A6P4ZNU1_BRABE C-type lectin lectoxin-Thr1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109480692 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZC29_A0A6P4ZC29_BRABE tr|A0A6P4ZC29|A0A6P4ZC29_BRABE Low-density lipoprotein receptor-related protein 2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109472106 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Y033_A0A6P4Y033_BRABE tr|A0A6P4Y033|A0A6P4Y033_BRABE Neurocan core protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109465062 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YTD9_A0A6P4YTD9_BRABE tr|A0A6P4YTD9|A0A6P4YTD9_BRABE Lactose-binding lectin l-2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109468090 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YJV9_A0A6P4YJV9_BRABE tr|A0A6P4YJV9|A0A6P4YJV9_BRABE Uncharacterized protein LOC109464753 OS=Branchiostoma belcheri OX=7741 GN=LOC109464753 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5A8U9_A0A6P5A8U9_BRABE tr|A0A6P5A8U9|A0A6P5A8U9_BRABE Uncharacterized protein LOC109480423 OS=Branchiostoma belcheri OX=7741 GN=LOC109480423 PE=4 SV=1
OG0000386	Branchiostoma_floridae_tr_A0A9J7HPN1_A0A9J7HPN1_BRAFL tr|A0A9J7HPN1|A0A9J7HPN1_BRAFL Uncharacterized protein LOC118407103 OS=Branchiostoma floridae OX=7739 GN=LOC118407103 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KGU6_A0A9J7KGU6_BRAFL tr|A0A9J7KGU6|A0A9J7KGU6_BRAFL Uncharacterized protein LOC118403652 OS=Branchiostoma floridae OX=7739 GN=LOC118403652 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4Y304_A0A6P4Y304_BRABE tr|A0A6P4Y304|A0A6P4Y304_BRABE Uncharacterized protein LOC109464302 OS=Branchiostoma belcheri OX=7741 GN=LOC109464302 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4XSQ4_A0A6P4XSQ4_BRABE tr|A0A6P4XSQ4|A0A6P4XSQ4_BRABE Uncharacterized protein LOC109462929 OS=Branchiostoma belcheri OX=7741 GN=LOC109462929 PE=4 SV=1
OG0000386	Branchiostoma_floridae_tr_A0A9J7HME3_A0A9J7HME3_BRAFL tr|A0A9J7HME3|A0A9J7HME3_BRAFL CD209 antigen-like protein C OS=Branchiostoma floridae OX=7739 GN=LOC118406294 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4Z7Y1_A0A6P4Z7Y1_BRABE tr|A0A6P4Z7Y1|A0A6P4Z7Y1_BRABE CD209 antigen-like OS=Branchiostoma belcheri OX=7741 GN=LOC109472037 PE=4 SV=1
OG0000387	Branchiostoma_floridae_tr_A0A9J7KPT1_A0A9J7KPT1_BRAFL tr|A0A9J7KPT1|A0A9J7KPT1_BRAFL Ryncolin-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118410369 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KR44_A0A9J7KR44_BRAFL tr|A0A9J7KR44|A0A9J7KR44_BRAFL Fibrinogen-like protein A OS=Branchiostoma floridae OX=7739 GN=LOC118410994 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4YHM4_A0A6P4YHM4_BRABE tr|A0A6P4YHM4|A0A6P4YHM4_BRABE Fibrinogen-like protein A OS=Branchiostoma belcheri OX=7741 GN=LOC109473392 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YSB4_A0A6P4YSB4_BRABE tr|A0A6P4YSB4|A0A6P4YSB4_BRABE Ficolin-1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109475970 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Z6R5_A0A6P4Z6R5_BRABE tr|A0A6P4Z6R5|A0A6P4Z6R5_BRABE Fibrinogen-like protein A OS=Branchiostoma belcheri OX=7741 GN=LOC109475977 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YDV2_A0A6P4YDV2_BRABE tr|A0A6P4YDV2|A0A6P4YDV2_BRABE Fibrinogen-like protein A isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109464409 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4XXU2_A0A6P4XXU2_BRABE tr|A0A6P4XXU2|A0A6P4XXU2_BRABE Fibrinogen-like protein A isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109464409 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YDW0_A0A6P4YDW0_BRABE tr|A0A6P4YDW0|A0A6P4YDW0_BRABE Fibrinogen-like protein A OS=Branchiostoma belcheri OX=7741 GN=LOC109464416 PE=4 SV=1
OG0000388	Branchiostoma_floridae_tr_A0A9J7N9E6_A0A9J7N9E6_BRAFL tr|A0A9J7N9E6|A0A9J7N9E6_BRAFL Neurogenic locus notch homolog protein 3-like OS=Branchiostoma floridae OX=7739 GN=LOC118428653 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4XZN4_A0A6P4XZN4_BRABE tr|A0A6P4XZN4|A0A6P4XZN4_BRABE Uncharacterized protein LOC109463501 OS=Branchiostoma belcheri OX=7741 GN=LOC109463501 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZY64_A0A6P4ZY64_BRABE tr|A0A6P4ZY64|A0A6P4ZY64_BRABE L-selectin-like OS=Branchiostoma belcheri OX=7741 GN=LOC109483281 PE=4 SV=1
OG0000388	Branchiostoma_floridae_tr_A0A9J7L1L4_A0A9J7L1L4_BRAFL tr|A0A9J7L1L4|A0A9J7L1L4_BRAFL Neurogenic locus Notch protein-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118414045 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7L059_A0A9J7L059_BRAFL tr|A0A9J7L059|A0A9J7L059_BRAFL Protein jagged-2-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118414045 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4YQH7_A0A6P4YQH7_BRABE tr|A0A6P4YQH7|A0A6P4YQH7_BRABE Fibropellin-1-like isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109475507 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZCS7_A0A6P4ZCS7_BRABE tr|A0A6P4ZCS7|A0A6P4ZCS7_BRABE Fibropellin-1-like isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109475507 PE=4 SV=1
OG0000389	Branchiostoma_floridae_tr_A0A9J7LCG8_A0A9J7LCG8_BRAFL tr|A0A9J7LCG8|A0A9J7LCG8_BRAFL Uncharacterized protein LOC118417658 OS=Branchiostoma floridae OX=7739 GN=LOC118417658 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4Z739_A0A6P4Z739_BRABE tr|A0A6P4Z739|A0A6P4Z739_BRABE Uncharacterized protein LOC109473995 OS=Branchiostoma belcheri OX=7741 GN=LOC109473995 PE=4 SV=1
OG0000389	Branchiostoma_floridae_tr_A0A9J7MUA6_A0A9J7MUA6_BRAFL tr|A0A9J7MUA6|A0A9J7MUA6_BRAFL Uncharacterized protein LOC118417659 OS=Branchiostoma floridae OX=7739 GN=LOC118417659 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4YK60_A0A6P4YK60_BRABE tr|A0A6P4YK60|A0A6P4YK60_BRABE Uncharacterized protein LOC109474067 OS=Branchiostoma belcheri OX=7741 GN=LOC109474067 PE=4 SV=1
OG0000408	Branchiostoma_floridae_tr_A0A9J7LV57_A0A9J7LV57_BRAFL tr|A0A9J7LV57|A0A9J7LV57_BRAFL Leucine-rich repeat-containing protein 15-like OS=Branchiostoma floridae OX=7739 GN=LOC118424426 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MFR9_A0A9J7MFR9_BRAFL tr|A0A9J7MFR9|A0A9J7MFR9_BRAFL Insulin-like growth factor-binding protein complex acid labile subunit OS=Branchiostoma floridae OX=7739 GN=LOC118432489 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MEI7_A0A9J7MEI7_BRAFL tr|A0A9J7MEI7|A0A9J7MEI7_BRAFL Leucine-rich repeat-containing protein 15-like OS=Branchiostoma floridae OX=7739 GN=LOC118431981 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P5ATE2_A0A6P5ATE2_BRABE tr|A0A6P5ATE2|A0A6P5ATE2_BRABE Leucine-rich repeat-containing protein 15-like OS=Branchiostoma belcheri OX=7741 GN=LOC109486030 PE=4 SV=1
OG0000409	Branchiostoma_floridae_tr_A0A9J7KSI8_A0A9J7KSI8_BRAFL tr|A0A9J7KSI8|A0A9J7KSI8_BRAFL Uncharacterized protein LOC118411311 OS=Branchiostoma floridae OX=7739 GN=LOC118411311 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4ZE27_A0A6P4ZE27_BRABE tr|A0A6P4ZE27|A0A6P4ZE27_BRABE Leucine-rich repeat protein lrrA-like OS=Branchiostoma belcheri OX=7741 GN=LOC109472550 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YQW8_A0A6P4YQW8_BRABE tr|A0A6P4YQW8|A0A6P4YQW8_BRABE Uncharacterized protein LOC109467500 OS=Branchiostoma belcheri OX=7741 GN=LOC109467500 PE=4 SV=1
OG0000411	Branchiostoma_floridae_tr_A0A9J7LC82_A0A9J7LC82_BRAFL tr|A0A9J7LC82|A0A9J7LC82_BRAFL Interleukin-17D-like OS=Branchiostoma floridae OX=7739 GN=LOC118418291 PE=3 SV=1	Branchiostoma_belcheri_tr_A0A6P4ZCH8_A0A6P4ZCH8_BRABE tr|A0A6P4ZCH8|A0A6P4ZCH8_BRABE Uncharacterized protein LOC109473382 OS=Branchiostoma belcheri OX=7741 GN=LOC109473382 PE=3 SV=1
OG0000411	Branchiostoma_floridae_tr_A0A9J7KPI7_A0A9J7KPI7_BRAFL tr|A0A9J7KPI7|A0A9J7KPI7_BRAFL Uncharacterized protein LOC118410322 OS=Branchiostoma floridae OX=7739 GN=LOC118410322 PE=3 SV=1	Branchiostoma_belcheri_tr_A0A6P4XSP8_A0A6P4XSP8_BRABE tr|A0A6P4XSP8|A0A6P4XSP8_BRABE Uncharacterized protein DDB_G0283697-like OS=Branchiostoma belcheri OX=7741 GN=LOC109466410 PE=3 SV=1
OG0000412	Branchiostoma_floridae_tr_A0A9J7LYC5_A0A9J7LYC5_BRAFL tr|A0A9J7LYC5|A0A9J7LYC5_BRAFL Uncharacterized protein LOC118425342 OS=Branchiostoma floridae OX=7739 GN=LOC118425342 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M1D7_A0A9J7M1D7_BRAFL tr|A0A9J7M1D7|A0A9J7M1D7_BRAFL Uncharacterized protein LOC118426343 isoform X7 OS=Branchiostoma floridae OX=7739 GN=LOC118426343 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M1U1_A0A9J7M1U1_BRAFL tr|A0A9J7M1U1|A0A9J7M1U1_BRAFL Uncharacterized protein LOC118426343 isoform X4 OS=Branchiostoma floridae OX=7739 GN=LOC118426343 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LYC6_A0A9J7LYC6_BRAFL tr|A0A9J7LYC6|A0A9J7LYC6_BRAFL Uncharacterized protein LOC118426343 isoform X5 OS=Branchiostoma floridae OX=7739 GN=LOC118426343 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LZB4_A0A9J7LZB4_BRAFL tr|A0A9J7LZB4|A0A9J7LZB4_BRAFL Uncharacterized protein LOC118426343 isoform X6 OS=Branchiostoma floridae OX=7739 GN=LOC118426343 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LZZ0_A0A9J7LZZ0_BRAFL tr|A0A9J7LZZ0|A0A9J7LZZ0_BRAFL Uncharacterized protein LOC118426343 isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118426343 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M049_A0A9J7M049_BRAFL tr|A0A9J7M049|A0A9J7M049_BRAFL Uncharacterized protein LOC118426343 isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118426343 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N4N4_A0A9J7N4N4_BRAFL tr|A0A9J7N4N4|A0A9J7N4N4_BRAFL Uncharacterized protein LOC118426343 isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118426343 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4XVN7_A0A6P4XVN7_BRABE tr|A0A6P4XVN7|A0A6P4XVN7_BRABE Uncharacterized protein LOC109462533 OS=Branchiostoma belcheri OX=7741 GN=LOC109462533 PE=4 SV=1
OG0000413	Branchiostoma_floridae_tr_A0A9J7MGM6_A0A9J7MGM6_BRAFL tr|A0A9J7MGM6|A0A9J7MGM6_BRAFL Chondroitin sulfate proteoglycan 4-like OS=Branchiostoma floridae OX=7739 GN=LOC118409821 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4Y706_A0A6P4Y706_BRABE tr|A0A6P4Y706|A0A6P4Y706_BRABE LOW QUALITY PROTEIN_ chondroitin sulfate proteoglycan 4-like OS=Branchiostoma belcheri OX=7741 GN=LOC109462422 PE=4 SV=1
OG0000414	Branchiostoma_floridae_tr_A0A9J7M686_A0A9J7M686_BRAFL tr|A0A9J7M686|A0A9J7M686_BRAFL Uncharacterized protein LOC118428656 OS=Branchiostoma floridae OX=7739 GN=LOC118428656 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4ZN49_A0A6P4ZN49_BRABE tr|A0A6P4ZN49|A0A6P4ZN49_BRABE Uncharacterized protein LOC109483954 OS=Branchiostoma belcheri OX=7741 GN=LOC109483954 PE=4 SV=1
OG0000415	Branchiostoma_floridae_tr_A0A9J7MPH1_A0A9J7MPH1_BRAFL tr|A0A9J7MPH1|A0A9J7MPH1_BRAFL Uncharacterized protein LOC118414594 OS=Branchiostoma floridae OX=7739 GN=LOC118414594 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4ZG15_A0A6P4ZG15_BRABE tr|A0A6P4ZG15|A0A6P4ZG15_BRABE Uncharacterized protein LOC109476421 OS=Branchiostoma belcheri OX=7741 GN=LOC109476421 PE=4 SV=1
OG0000415	Branchiostoma_floridae_tr_A0A9J7LP35_A0A9J7LP35_BRAFL tr|A0A9J7LP35|A0A9J7LP35_BRAFL Uncharacterized protein LOC118421991 OS=Branchiostoma floridae OX=7739 GN=LOC118421991 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LM37_A0A9J7LM37_BRAFL tr|A0A9J7LM37|A0A9J7LM37_BRAFL Uncharacterized protein LOC118421990 OS=Branchiostoma floridae OX=7739 GN=LOC118421990 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4YAY6_A0A6P4YAY6_BRABE tr|A0A6P4YAY6|A0A6P4YAY6_BRABE Uncharacterized protein LOC109461947 OS=Branchiostoma belcheri OX=7741 GN=LOC109461947 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4XBW4_A0A6P4XBW4_BRABE tr|A0A6P4XBW4|A0A6P4XBW4_BRABE Uncharacterized protein LOC109461946 OS=Branchiostoma belcheri OX=7741 GN=LOC109461946 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YGV1_A0A6P4YGV1_BRABE tr|A0A6P4YGV1|A0A6P4YGV1_BRABE Uncharacterized protein LOC109467576 OS=Branchiostoma belcheri OX=7741 GN=LOC109467576 PE=4 SV=1
OG0000416	Branchiostoma_floridae_tr_A0A9J7LII4_A0A9J7LII4_BRAFL tr|A0A9J7LII4|A0A9J7LII4_BRAFL Leucine-rich repeat-containing protein 15-like OS=Branchiostoma floridae OX=7739 GN=LOC118420114 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LGY2_A0A9J7LGY2_BRAFL tr|A0A9J7LGY2|A0A9J7LGY2_BRAFL Leucine-rich repeat-containing protein 15-like OS=Branchiostoma floridae OX=7739 GN=LOC118420110 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HLK4_A0A9J7HLK4_BRAFL tr|A0A9J7HLK4|A0A9J7HLK4_BRAFL Leucine-rich repeat-containing protein 24-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118405267 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7K840_A0A9J7K840_BRAFL tr|A0A9J7K840|A0A9J7K840_BRAFL Leucine-rich repeat-containing protein 24-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118405267 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LH65_A0A9J7LH65_BRAFL tr|A0A9J7LH65|A0A9J7LH65_BRAFL Leucine-rich repeat-containing protein 15-like OS=Branchiostoma floridae OX=7739 GN=LOC118420082 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N858_A0A9J7N858_BRAFL tr|A0A9J7N858|A0A9J7N858_BRAFL Leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 3 OS=Branchiostoma floridae OX=7739 GN=LOC118427811 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4Y7Q6_A0A6P4Y7Q6_BRABE tr|A0A6P4Y7Q6|A0A6P4Y7Q6_BRABE Insulin-like growth factor-binding protein complex acid labile subunit OS=Branchiostoma belcheri OX=7741 GN=LOC109462687 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4XZZ5_A0A6P4XZZ5_BRABE tr|A0A6P4XZZ5|A0A6P4XZZ5_BRABE Leucine-rich repeat-containing protein 15-like OS=Branchiostoma belcheri OX=7741 GN=LOC109468397 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Y095_A0A6P4Y095_BRABE tr|A0A6P4Y095|A0A6P4Y095_BRABE Nyctalopin-like OS=Branchiostoma belcheri OX=7741 GN=LOC109468507 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YN62_A0A6P4YN62_BRABE tr|A0A6P4YN62|A0A6P4YN62_BRABE Reticulon-4 receptor-like OS=Branchiostoma belcheri OX=7741 GN=LOC109465669 PE=4 SV=1
OG0000417	Branchiostoma_floridae_tr_A0A9J7HV39_A0A9J7HV39_BRAFL tr|A0A9J7HV39|A0A9J7HV39_BRAFL Insulin-like growth factor-binding protein complex acid labile subunit OS=Branchiostoma floridae OX=7739 GN=LOC118408105 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MZ78_A0A9J7MZ78_BRAFL tr|A0A9J7MZ78|A0A9J7MZ78_BRAFL Uncharacterized protein LOC118421116 OS=Branchiostoma floridae OX=7739 GN=LOC118421116 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HRU0_A0A9J7HRU0_BRAFL tr|A0A9J7HRU0|A0A9J7HRU0_BRAFL Leucine-rich repeat-containing protein 15-like OS=Branchiostoma floridae OX=7739 GN=LOC118408103 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HUG7_A0A9J7HUG7_BRAFL tr|A0A9J7HUG7|A0A9J7HUG7_BRAFL Leucine-rich repeats and immunoglobulin-like domains protein 1 OS=Branchiostoma floridae OX=7739 GN=LOC118408106 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HW17_A0A9J7HW17_BRAFL tr|A0A9J7HW17|A0A9J7HW17_BRAFL Slit homolog 2 protein-like OS=Branchiostoma floridae OX=7739 GN=LOC118408107 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4YYC3_A0A6P4YYC3_BRABE tr|A0A6P4YYC3|A0A6P4YYC3_BRABE Insulin-like growth factor-binding protein complex acid labile subunit OS=Branchiostoma belcheri OX=7741 GN=LOC109468488 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5AH52_A0A6P5AH52_BRABE tr|A0A6P5AH52|A0A6P5AH52_BRABE Uncharacterized protein LOC109486285 OS=Branchiostoma belcheri OX=7741 GN=LOC109486285 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Y080_A0A6P4Y080_BRABE tr|A0A6P4Y080|A0A6P4Y080_BRABE Uncharacterized protein LOC109468487 OS=Branchiostoma belcheri OX=7741 GN=LOC109468487 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZKV5_A0A6P4ZKV5_BRABE tr|A0A6P4ZKV5|A0A6P4ZKV5_BRABE Insulin-like growth factor-binding protein complex acid labile subunit OS=Branchiostoma belcheri OX=7741 GN=LOC109483282 PE=4 SV=1
OG0000419	Branchiostoma_floridae_tr_A0A9J7HP54_A0A9J7HP54_BRAFL tr|A0A9J7HP54|A0A9J7HP54_BRAFL Slit homolog 2 protein-like OS=Branchiostoma floridae OX=7739 GN=LOC118406947 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4YQH9_A0A6P4YQH9_BRABE tr|A0A6P4YQH9|A0A6P4YQH9_BRABE Slit homolog 2 protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109467413 PE=4 SV=1
