Orthogroup	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Danio_rerio
OG0000860	Homo_sapiens_sp_O75900_MMP23_HUMAN sp|O75900|MMP23_HUMAN Matrix metalloproteinase-23 OS=Homo sapiens OX=9606 GN=MMP23B PE=1 SV=2	Danio_rerio_tr_Q567Z5_Q567Z5_DANRE tr|Q567Z5|Q567Z5_DANRE Matrix metallopeptidase 23a_ like OS=Danio rerio OX=7955 GN=mmp23al PE=2 SV=1
OG0000861	Homo_sapiens_sp_P02747_C1QC_HUMAN sp|P02747|C1QC_HUMAN Complement C1q subcomponent subunit C OS=Homo sapiens OX=9606 GN=C1QC PE=1 SV=3	Danio_rerio_tr_Q5XJ71_Q5XJ71_DANRE tr|Q5XJ71|Q5XJ71_DANRE C1qc protein OS=Danio rerio OX=7955 GN=zgc_103597 PE=2 SV=1
OG0000862	Homo_sapiens_sp_Q9BXJ2_C1QT7_HUMAN sp|Q9BXJ2|C1QT7_HUMAN Complement C1q tumor necrosis factor-related protein 7 OS=Homo sapiens OX=9606 GN=C1QTNF7 PE=2 SV=1	Danio_rerio_tr_E7F3N3_E7F3N3_DANRE tr|E7F3N3|E7F3N3_DANRE C1q and TNF-related 7 OS=Danio rerio OX=7955 GN=c1qtnf7 PE=4 SV=1
OG0000866	Homo_sapiens_sp_O95715_CXL14_HUMAN sp|O95715|CXL14_HUMAN C-X-C motif chemokine 14 OS=Homo sapiens OX=9606 GN=CXCL14 PE=1 SV=2	Danio_rerio_tr_Q9DFG4_Q9DFG4_DANRE tr|Q9DFG4|Q9DFG4_DANRE C-X-C motif chemokine 14 precursor OS=Danio rerio OX=7955 GN=Scyba PE=2 SV=1
OG0000868	Homo_sapiens_sp_P22301_IL10_HUMAN sp|P22301|IL10_HUMAN Interleukin-10 OS=Homo sapiens OX=9606 GN=IL10 PE=1 SV=1	Danio_rerio_tr_Q5EFQ8_Q5EFQ8_DANRE tr|Q5EFQ8|Q5EFQ8_DANRE Interleukin family protein OS=Danio rerio OX=7955 GN=zgc_194510 PE=2 SV=2
OG0000872	Homo_sapiens_sp_Q9BYJ0_FGFP2_HUMAN sp|Q9BYJ0|FGFP2_HUMAN Fibroblast growth factor-binding protein 2 OS=Homo sapiens OX=9606 GN=FGFBP2 PE=1 SV=1	Danio_rerio_tr_F1QLT3_F1QLT3_DANRE tr|F1QLT3|F1QLT3_DANRE Fibroblast growth factor binding protein 2b isoform X1 OS=Danio rerio OX=7955 GN=zgc_162825 PE=3 SV=1, Danio_rerio_tr_A3KP08_A3KP08_DANRE tr|A3KP08|A3KP08_DANRE Fibroblast growth factor binding protein 2b OS=Danio rerio OX=7955 GN=fgfbp2b PE=2 SV=1, Danio_rerio_tr_F1R8L1_F1R8L1_DANRE tr|F1R8L1|F1R8L1_DANRE Fibroblast growth factor-binding protein 2 OS=Danio rerio OX=7955 GN=fgfbp2a PE=3 SV=3
OG0001104	Homo_sapiens_sp_Q14050_CO9A3_HUMAN sp|Q14050|CO9A3_HUMAN Collagen alpha-3_IX_ chain OS=Homo sapiens OX=9606 GN=COL9A3 PE=1 SV=2	Danio_rerio_tr_F1R1F1_F1R1F1_DANRE tr|F1R1F1|F1R1F1_DANRE Collagen alpha-3_IX_ chain precursor OS=Danio rerio OX=7955 GN=cb367 PE=1 SV=1
OG0001107	Homo_sapiens_sp_A6NHN0_OTOL1_HUMAN sp|A6NHN0|OTOL1_HUMAN Otolin-1 OS=Homo sapiens OX=9606 GN=OTOL1 PE=3 SV=1	Danio_rerio_sp_A5PN28_OTO1A_DANRE sp|A5PN28|OTO1A_DANRE Otolin-1-A OS=Danio rerio OX=7955 GN=otol1a PE=1 SV=1
OG0001121	Homo_sapiens_sp_Q14213_IL27B_HUMAN sp|Q14213|IL27B_HUMAN Interleukin-27 subunit beta OS=Homo sapiens OX=9606 GN=EBI3 PE=1 SV=2	Danio_rerio_tr_A8WH81_A8WH81_DANRE tr|A8WH81|A8WH81_DANRE Interleukin 27 receptor beta OS=Danio rerio OX=7955 GN=il-27rb PE=2 SV=1
OG0001131	Homo_sapiens_sp_P55001_MFAP2_HUMAN sp|P55001|MFAP2_HUMAN Microfibrillar-associated protein 2 OS=Homo sapiens OX=9606 GN=MFAP2 PE=1 SV=1	Danio_rerio_tr_Q2VW43_Q2VW43_DANRE tr|Q2VW43|Q2VW43_DANRE Microfibril-associated glycoprotein-1 OS=Danio rerio OX=7955 GN=zgc_153818 PE=2 SV=1
OG0001132	Homo_sapiens_sp_P08493_MGP_HUMAN sp|P08493|MGP_HUMAN Matrix Gla protein OS=Homo sapiens OX=9606 GN=MGP PE=1 SV=2	Danio_rerio_tr_Q6YND0_Q6YND0_DANRE tr|Q6YND0|Q6YND0_DANRE Matrix Gla protein OS=Danio rerio OX=7955 GN=mgp PE=2 SV=1
OG0001135	Homo_sapiens_sp_P01241_SOMA_HUMAN sp|P01241|SOMA_HUMAN Somatotropin OS=Homo sapiens OX=9606 GN=GH1 PE=1 SV=2	Danio_rerio_tr_C6G3Y2_C6G3Y2_DANRE tr|C6G3Y2|C6G3Y2_DANRE Prolactin 2 OS=Danio rerio OX=7955 GN=si_dkey-261e22.3 PE=2 SV=1, Danio_rerio_tr_Q1JQ34_Q1JQ34_DANRE tr|Q1JQ34|Q1JQ34_DANRE Growth hormone 1 OS=Danio rerio OX=7955 GN=ghl PE=2 SV=1
OG0001136	Homo_sapiens_sp_P05111_INHA_HUMAN sp|P05111|INHA_HUMAN Inhibin alpha chain OS=Homo sapiens OX=9606 GN=INHA PE=1 SV=1	Danio_rerio_tr_Q1LYE4_Q1LYE4_DANRE tr|Q1LYE4|Q1LYE4_DANRE Inhibin alpha chain OS=Danio rerio OX=7955 GN=si_dkey-91f15.2 PE=3 SV=1
OG0001509	Homo_sapiens_sp_P05231_IL6_HUMAN sp|P05231|IL6_HUMAN Interleukin-6 OS=Homo sapiens OX=9606 GN=IL6 PE=1 SV=1	Danio_rerio_tr_H9A0J9_H9A0J9_DANRE tr|H9A0J9|H9A0J9_DANRE Interleukin-6 OS=Danio rerio OX=7955 GN=il6 PE=2 SV=1
OG0001513	Homo_sapiens_sp_Q99731_CCL19_HUMAN sp|Q99731|CCL19_HUMAN C-C motif chemokine 19 OS=Homo sapiens OX=9606 GN=CCL19 PE=1 SV=1	Danio_rerio_tr_A2BIR2_A2BIR2_DANRE tr|A2BIR2|A2BIR2_DANRE C-C motif chemokine OS=Danio rerio OX=7955 GN=ccl-c5a PE=3 SV=1, Danio_rerio_tr_A9ZPF5_A9ZPF5_DANRE tr|A9ZPF5|A9ZPF5_DANRE C-C motif chemokine OS=Danio rerio OX=7955 GN=ccl-c5a PE=2 SV=1
