Orthogroup	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_lanceolatum
OG0000387	Branchiostoma_belcheri_tr_A0A6P4YHM4_A0A6P4YHM4_BRABE tr|A0A6P4YHM4|A0A6P4YHM4_BRABE Fibrinogen-like protein A OS=Branchiostoma belcheri OX=7741 GN=LOC109473392 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YSB4_A0A6P4YSB4_BRABE tr|A0A6P4YSB4|A0A6P4YSB4_BRABE Ficolin-1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109475970 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Z6R5_A0A6P4Z6R5_BRABE tr|A0A6P4Z6R5|A0A6P4Z6R5_BRABE Fibrinogen-like protein A OS=Branchiostoma belcheri OX=7741 GN=LOC109475977 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YDV2_A0A6P4YDV2_BRABE tr|A0A6P4YDV2|A0A6P4YDV2_BRABE Fibrinogen-like protein A isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109464409 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4XXU2_A0A6P4XXU2_BRABE tr|A0A6P4XXU2|A0A6P4XXU2_BRABE Fibrinogen-like protein A isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109464409 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YDW0_A0A6P4YDW0_BRABE tr|A0A6P4YDW0|A0A6P4YDW0_BRABE Fibrinogen-like protein A OS=Branchiostoma belcheri OX=7741 GN=LOC109464416 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9YTV3_A0A8J9YTV3_BRALA tr|A0A8J9YTV3|A0A8J9YTV3_BRALA ANGPT2 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPT2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZEX0_A0A8J9ZEX0_BRALA tr|A0A8J9ZEX0|A0A8J9ZEX0_BRALA TNR protein OS=Branchiostoma lanceolatum OX=7740 GN=TNR PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZDX5_A0A8J9ZDX5_BRALA tr|A0A8J9ZDX5|A0A8J9ZDX5_BRALA FCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FCN1 PE=4 SV=1
OG0000388	Branchiostoma_belcheri_tr_A0A6P4XZN4_A0A6P4XZN4_BRABE tr|A0A6P4XZN4|A0A6P4XZN4_BRABE Uncharacterized protein LOC109463501 OS=Branchiostoma belcheri OX=7741 GN=LOC109463501 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZY64_A0A6P4ZY64_BRABE tr|A0A6P4ZY64|A0A6P4ZY64_BRABE L-selectin-like OS=Branchiostoma belcheri OX=7741 GN=LOC109483281 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0ABJ9_A0A8K0ABJ9_BRALA tr|A0A8K0ABJ9|A0A8K0ABJ9_BRALA SCUBE2 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE2 PE=4 SV=1
OG0000388	Branchiostoma_belcheri_tr_A0A6P4YQH7_A0A6P4YQH7_BRABE tr|A0A6P4YQH7|A0A6P4YQH7_BRABE Fibropellin-1-like isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109475507 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZCS7_A0A6P4ZCS7_BRABE tr|A0A6P4ZCS7|A0A6P4ZCS7_BRABE Fibropellin-1-like isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109475507 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EW44_A0A8K0EW44_BRALA tr|A0A8K0EW44|A0A8K0EW44_BRALA NOTCH3 protein OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH3 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0F1X4_A0A8K0F1X4_BRALA tr|A0A8K0F1X4|A0A8K0F1X4_BRALA NOTCH3 protein OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH3 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AA29_A0A8K0AA29_BRALA tr|A0A8K0AA29|A0A8K0AA29_BRALA NOTCH3 protein OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH3 PE=4 SV=1
OG0000389	Branchiostoma_belcheri_tr_A0A6P4Z739_A0A6P4Z739_BRABE tr|A0A6P4Z739|A0A6P4Z739_BRABE Uncharacterized protein LOC109473995 OS=Branchiostoma belcheri OX=7741 GN=LOC109473995 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EXQ8_A0A8K0EXQ8_BRALA tr|A0A8K0EXQ8|A0A8K0EXQ8_BRALA Hypp4268 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp4268 PE=4 SV=1
OG0000389	Branchiostoma_belcheri_tr_A0A6P4YK60_A0A6P4YK60_BRABE tr|A0A6P4YK60|A0A6P4YK60_BRABE Uncharacterized protein LOC109474067 OS=Branchiostoma belcheri OX=7741 GN=LOC109474067 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0F0D2_A0A8K0F0D2_BRALA tr|A0A8K0F0D2|A0A8K0F0D2_BRALA Hypp4267 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp4267 PE=4 SV=1
OG0000408	Branchiostoma_belcheri_tr_A0A6P5ATE2_A0A6P5ATE2_BRABE tr|A0A6P5ATE2|A0A6P5ATE2_BRABE Leucine-rich repeat-containing protein 15-like OS=Branchiostoma belcheri OX=7741 GN=LOC109486030 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9YX13_A0A8J9YX13_BRALA tr|A0A8J9YX13|A0A8J9YX13_BRALA IGFALS protein OS=Branchiostoma lanceolatum OX=7740 GN=IGFALS PE=4 SV=1
OG0000409	Branchiostoma_belcheri_tr_A0A6P4YQW8_A0A6P4YQW8_BRABE tr|A0A6P4YQW8|A0A6P4YQW8_BRABE Uncharacterized protein LOC109467500 OS=Branchiostoma belcheri OX=7741 GN=LOC109467500 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EK74_A0A8K0EK74_BRALA tr|A0A8K0EK74|A0A8K0EK74_BRALA LRRC7 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC7 PE=4 SV=1
OG0000411	Branchiostoma_belcheri_tr_A0A6P4ZCH8_A0A6P4ZCH8_BRABE tr|A0A6P4ZCH8|A0A6P4ZCH8_BRABE Uncharacterized protein LOC109473382 OS=Branchiostoma belcheri OX=7741 GN=LOC109473382 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0A6G1_A0A8K0A6G1_BRALA tr|A0A8K0A6G1|A0A8K0A6G1_BRALA IL17B protein OS=Branchiostoma lanceolatum OX=7740 GN=IL17B PE=3 SV=1
OG0000411	Branchiostoma_belcheri_tr_A0A6P4XSP8_A0A6P4XSP8_BRABE tr|A0A6P4XSP8|A0A6P4XSP8_BRABE Uncharacterized protein DDB_G0283697-like OS=Branchiostoma belcheri OX=7741 GN=LOC109466410 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0ELR0_A0A8K0ELR0_BRALA tr|A0A8K0ELR0|A0A8K0ELR0_BRALA IL17B protein OS=Branchiostoma lanceolatum OX=7740 GN=IL17B PE=3 SV=1
OG0000412	Branchiostoma_belcheri_tr_A0A6P4XVN7_A0A6P4XVN7_BRABE tr|A0A6P4XVN7|A0A6P4XVN7_BRABE Uncharacterized protein LOC109462533 OS=Branchiostoma belcheri OX=7741 GN=LOC109462533 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9W4W8_A0A8J9W4W8_BRALA tr|A0A8J9W4W8|A0A8J9W4W8_BRALA CHRNB3 protein OS=Branchiostoma lanceolatum OX=7740 GN=CHRNB3 PE=4 SV=1
OG0000413	Branchiostoma_belcheri_tr_A0A6P4Y706_A0A6P4Y706_BRABE tr|A0A6P4Y706|A0A6P4Y706_BRABE LOW QUALITY PROTEIN_ chondroitin sulfate proteoglycan 4-like OS=Branchiostoma belcheri OX=7741 GN=LOC109462422 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZH57_A0A8J9ZH57_BRALA tr|A0A8J9ZH57|A0A8J9ZH57_BRALA CSPG4 protein OS=Branchiostoma lanceolatum OX=7740 GN=CSPG4 PE=4 SV=1
OG0000414	Branchiostoma_belcheri_tr_A0A6P4ZN49_A0A6P4ZN49_BRABE tr|A0A6P4ZN49|A0A6P4ZN49_BRABE Uncharacterized protein LOC109483954 OS=Branchiostoma belcheri OX=7741 GN=LOC109483954 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0AFI8_A0A8K0AFI8_BRALA tr|A0A8K0AFI8|A0A8K0AFI8_BRALA KREMEN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=KREMEN1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ADK2_A0A8K0ADK2_BRALA tr|A0A8K0ADK2|A0A8K0ADK2_BRALA KREMEN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=KREMEN1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ACR6_A0A8K0ACR6_BRALA tr|A0A8K0ACR6|A0A8K0ACR6_BRALA KREMEN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=KREMEN1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ABM2_A0A8K0ABM2_BRALA tr|A0A8K0ABM2|A0A8K0ABM2_BRALA KREMEN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=KREMEN1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0F388_A0A8K0F388_BRALA tr|A0A8K0F388|A0A8K0F388_BRALA KREMEN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=KREMEN1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EXV4_A0A8K0EXV4_BRALA tr|A0A8K0EXV4|A0A8K0EXV4_BRALA KREMEN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=KREMEN1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ABM7_A0A8K0ABM7_BRALA tr|A0A8K0ABM7|A0A8K0ABM7_BRALA KREMEN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=KREMEN1 PE=4 SV=1
OG0000417	Branchiostoma_belcheri_tr_A0A6P4YYC3_A0A6P4YYC3_BRABE tr|A0A6P4YYC3|A0A6P4YYC3_BRABE Insulin-like growth factor-binding protein complex acid labile subunit OS=Branchiostoma belcheri OX=7741 GN=LOC109468488 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5AH52_A0A6P5AH52_BRABE tr|A0A6P5AH52|A0A6P5AH52_BRABE Uncharacterized protein LOC109486285 OS=Branchiostoma belcheri OX=7741 GN=LOC109486285 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Y080_A0A6P4Y080_BRABE tr|A0A6P4Y080|A0A6P4Y080_BRABE Uncharacterized protein LOC109468487 OS=Branchiostoma belcheri OX=7741 GN=LOC109468487 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZKV5_A0A6P4ZKV5_BRABE tr|A0A6P4ZKV5|A0A6P4ZKV5_BRABE Insulin-like growth factor-binding protein complex acid labile subunit OS=Branchiostoma belcheri OX=7741 GN=LOC109483282 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0A2D0_A0A8K0A2D0_BRALA tr|A0A8K0A2D0|A0A8K0A2D0_BRALA IGFALS protein OS=Branchiostoma lanceolatum OX=7740 GN=IGFALS PE=4 SV=1
OG0000419	Branchiostoma_belcheri_tr_A0A6P4YUL1_A0A6P4YUL1_BRABE tr|A0A6P4YUL1|A0A6P4YUL1_BRABE Slit homolog 2 protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109467412 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9Z966_A0A8J9Z966_BRALA tr|A0A8J9Z966|A0A8J9Z966_BRALA SLIT2 protein OS=Branchiostoma lanceolatum OX=7740 GN=SLIT2 PE=4 SV=1
OG0000420	Branchiostoma_belcheri_tr_A0A6P4YQZ1_A0A6P4YQZ1_BRABE tr|A0A6P4YQZ1|A0A6P4YQZ1_BRABE Leucine-rich repeat-containing protein 4C-like OS=Branchiostoma belcheri OX=7741 GN=LOC109466389 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0ACY9_A0A8K0ACY9_BRALA tr|A0A8K0ACY9|A0A8K0ACY9_BRALA LRRC4C protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC4C PE=4 SV=1
OG0000420	Branchiostoma_belcheri_tr_A0A6P4ZPM5_A0A6P4ZPM5_BRABE tr|A0A6P4ZPM5|A0A6P4ZPM5_BRABE Leucine-rich repeat-containing protein 4B-like OS=Branchiostoma belcheri OX=7741 GN=LOC109484321 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0ADM7_A0A8K0ADM7_BRALA tr|A0A8K0ADM7|A0A8K0ADM7_BRALA LRRC4B protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC4B PE=4 SV=1
OG0000420	Branchiostoma_belcheri_tr_A0A6P5AA97_A0A6P5AA97_BRABE tr|A0A6P5AA97|A0A6P5AA97_BRABE Leucine-rich repeat-containing protein 4C-like OS=Branchiostoma belcheri OX=7741 GN=LOC109484320 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EZQ3_A0A8K0EZQ3_BRALA tr|A0A8K0EZQ3|A0A8K0EZQ3_BRALA LRRC4C protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC4C PE=4 SV=1
OG0000423	Branchiostoma_belcheri_tr_A0A6P5A1Z2_A0A6P5A1Z2_BRABE tr|A0A6P5A1Z2|A0A6P5A1Z2_BRABE NACHT_ LRR and PYD domains-containing protein 12-like isoform X4 OS=Branchiostoma belcheri OX=7741 GN=LOC109484495 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZQ62_A0A6P4ZQ62_BRABE tr|A0A6P4ZQ62|A0A6P4ZQ62_BRABE NACHT_ LRR and PYD domains-containing protein 12-like isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109484495 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5AJR4_A0A6P5AJR4_BRABE tr|A0A6P5AJR4|A0A6P5AJR4_BRABE NACHT_ LRR and PYD domains-containing protein 12-like isoform X3 OS=Branchiostoma belcheri OX=7741 GN=LOC109484495 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5AAT8_A0A6P5AAT8_BRABE tr|A0A6P5AAT8|A0A6P5AAT8_BRABE NACHT_ LRR and PYD domains-containing protein 12-like isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109484495 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5AMT7_A0A6P5AMT7_BRABE tr|A0A6P5AMT7|A0A6P5AMT7_BRABE Uncharacterized protein LOC109484492 OS=Branchiostoma belcheri OX=7741 GN=LOC109484492 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0F2M5_A0A8K0F2M5_BRALA tr|A0A8K0F2M5|A0A8K0F2M5_BRALA NLRC5 protein OS=Branchiostoma lanceolatum OX=7740 GN=NLRC5 PE=4 SV=1
OG0000424	Branchiostoma_belcheri_tr_A0A6P4ZQU0_A0A6P4ZQU0_BRABE tr|A0A6P4ZQU0|A0A6P4ZQU0_BRABE Uncharacterized protein LOC109481132 OS=Branchiostoma belcheri OX=7741 GN=LOC109481132 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9W2P2_A0A8J9W2P2_BRALA tr|A0A8J9W2P2|A0A8J9W2P2_BRALA CRISPLD1 protein OS=Branchiostoma lanceolatum OX=7740 GN=CRISPLD1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YR65_A0A8J9YR65_BRALA tr|A0A8J9YR65|A0A8J9YR65_BRALA CRISPLD1 protein OS=Branchiostoma lanceolatum OX=7740 GN=CRISPLD1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YN16_A0A8J9YN16_BRALA tr|A0A8J9YN16|A0A8J9YN16_BRALA CRISPLD1 protein OS=Branchiostoma lanceolatum OX=7740 GN=CRISPLD1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9WFF5_A0A8J9WFF5_BRALA tr|A0A8J9WFF5|A0A8J9WFF5_BRALA CRISPLD1 protein OS=Branchiostoma lanceolatum OX=7740 GN=CRISPLD1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YQF9_A0A8J9YQF9_BRALA tr|A0A8J9YQF9|A0A8J9YQF9_BRALA CRISPLD1 protein OS=Branchiostoma lanceolatum OX=7740 GN=CRISPLD1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9W6L6_A0A8J9W6L6_BRALA tr|A0A8J9W6L6|A0A8J9W6L6_BRALA CRISPLD1 protein OS=Branchiostoma lanceolatum OX=7740 GN=CRISPLD1 PE=4 SV=1
OG0000425	Branchiostoma_belcheri_tr_A0A6P5A4G6_A0A6P5A4G6_BRABE tr|A0A6P5A4G6|A0A6P5A4G6_BRABE Pleiotrophin-like OS=Branchiostoma belcheri OX=7741 GN=LOC109480340 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZA94_A0A8J9ZA94_BRALA tr|A0A8J9ZA94|A0A8J9ZA94_BRALA PTN protein OS=Branchiostoma lanceolatum OX=7740 GN=PTN PE=3 SV=1
OG0000426	Branchiostoma_belcheri_tr_A0A6P5A6P5_A0A6P5A6P5_BRABE tr|A0A6P5A6P5|A0A6P5A6P5_BRABE Uncharacterized protein LOC109479860 OS=Branchiostoma belcheri OX=7741 GN=LOC109479860 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9VT21_A0A8J9VT21_BRALA tr|A0A8J9VT21|A0A8J9VT21_BRALA ITLN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=ITLN2 PE=4 SV=1
OG0000449	Branchiostoma_belcheri_tr_A0A6P4YZS2_A0A6P4YZS2_BRABE tr|A0A6P4YZS2|A0A6P4YZS2_BRABE Neurogenic locus notch homolog protein 1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109477820 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9Z0Y4_A0A8J9Z0Y4_BRALA tr|A0A8J9Z0Y4|A0A8J9Z0Y4_BRALA VCAN protein OS=Branchiostoma lanceolatum OX=7740 GN=VCAN PE=4 SV=1
OG0000449	Branchiostoma_belcheri_tr_A0A6P4XW49_A0A6P4XW49_BRABE tr|A0A6P4XW49|A0A6P4XW49_BRABE Neurogenic locus notch homolog protein 3-like OS=Branchiostoma belcheri OX=7741 GN=LOC109463847 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9Z195_A0A8J9Z195_BRALA tr|A0A8J9Z195|A0A8J9Z195_BRALA FAT1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FAT1 PE=4 SV=1
OG0000450	Branchiostoma_belcheri_tr_A0A6P4ZRB4_A0A6P4ZRB4_BRABE tr|A0A6P4ZRB4|A0A6P4ZRB4_BRABE Reelin OS=Branchiostoma belcheri OX=7741 GN=LOC109476906 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZYH5_A0A8J9ZYH5_BRALA tr|A0A8J9ZYH5|A0A8J9ZYH5_BRALA Reelin OS=Branchiostoma lanceolatum OX=7740 GN=RELN PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZXZ4_A0A8J9ZXZ4_BRALA tr|A0A8J9ZXZ4|A0A8J9ZXZ4_BRALA Reelin OS=Branchiostoma lanceolatum OX=7740 GN=RELN PE=3 SV=1
OG0000451	Branchiostoma_belcheri_tr_A0A6P4Y6V5_A0A6P4Y6V5_BRABE tr|A0A6P4Y6V5|A0A6P4Y6V5_BRABE CUB and sushi domain-containing protein 1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109466769 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9VUA6_A0A8J9VUA6_BRALA tr|A0A8J9VUA6|A0A8J9VUA6_BRALA CSMD2 protein OS=Branchiostoma lanceolatum OX=7740 GN=CSMD2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VCX3_A0A8J9VCX3_BRALA tr|A0A8J9VCX3|A0A8J9VCX3_BRALA CSMD2 protein OS=Branchiostoma lanceolatum OX=7740 GN=CSMD2 PE=4 SV=1
OG0000452	Branchiostoma_belcheri_tr_A0A6P4YT59_A0A6P4YT59_BRABE tr|A0A6P4YT59|A0A6P4YT59_BRABE Uncharacterized protein LOC109472312 isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109472312 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YED2_A0A6P4YED2_BRABE tr|A0A6P4YED2|A0A6P4YED2_BRABE Uncharacterized protein LOC109472312 isoform X3 OS=Branchiostoma belcheri OX=7741 GN=LOC109472312 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Z0S8_A0A6P4Z0S8_BRABE tr|A0A6P4Z0S8|A0A6P4Z0S8_BRABE Uncharacterized protein LOC109472312 isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109472312 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZCY6_A0A6P4ZCY6_BRABE tr|A0A6P4ZCY6|A0A6P4ZCY6_BRABE Uncharacterized protein LOC109472314 OS=Branchiostoma belcheri OX=7741 GN=LOC109472314 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZRH8_A0A8J9ZRH8_BRALA tr|A0A8J9ZRH8|A0A8J9ZRH8_BRALA ADGRB2 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADGRB2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZRB2_A0A8J9ZRB2_BRALA tr|A0A8J9ZRB2|A0A8J9ZRB2_BRALA ADGRB2 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADGRB2 PE=4 SV=1
OG0000453	Branchiostoma_belcheri_tr_A0A6P4Z528_A0A6P4Z528_BRABE tr|A0A6P4Z528|A0A6P4Z528_BRABE Uncharacterized protein LOC109471340 isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109471340 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Z950_A0A6P4Z950_BRABE tr|A0A6P4Z950|A0A6P4Z950_BRABE Uncharacterized protein LOC109471340 isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109471340 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4XUA1_A0A6P4XUA1_BRABE tr|A0A6P4XUA1|A0A6P4XUA1_BRABE Ankyrin repeat and KH domain-containing protein mask-like OS=Branchiostoma belcheri OX=7741 GN=LOC109462159 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZDP9_A0A6P4ZDP9_BRABE tr|A0A6P4ZDP9|A0A6P4ZDP9_BRABE Uncharacterized protein LOC109472443 OS=Branchiostoma belcheri OX=7741 GN=LOC109472443 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5A032_A0A6P5A032_BRABE tr|A0A6P5A032|A0A6P5A032_BRABE Uncharacterized protein LOC109483910 OS=Branchiostoma belcheri OX=7741 GN=LOC109483910 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5A278_A0A6P5A278_BRABE tr|A0A6P5A278|A0A6P5A278_BRABE Uncharacterized protein LOC109479750 OS=Branchiostoma belcheri OX=7741 GN=LOC109479750 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4XZI5_A0A6P4XZI5_BRABE tr|A0A6P4XZI5|A0A6P4XZI5_BRABE Leucine-rich repeat and death domain-containing protein 1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109464894 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4XZM1_A0A6P4XZM1_BRABE tr|A0A6P4XZM1|A0A6P4XZM1_BRABE Uncharacterized protein LOC109464923 OS=Branchiostoma belcheri OX=7741 GN=LOC109464923 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZA25_A0A8J9ZA25_BRALA tr|A0A8J9ZA25|A0A8J9ZA25_BRALA ERBIN protein OS=Branchiostoma lanceolatum OX=7740 GN=ERBIN PE=4 SV=1
OG0000454	Branchiostoma_belcheri_tr_A0A6P4XQE5_A0A6P4XQE5_BRABE tr|A0A6P4XQE5|A0A6P4XQE5_BRABE Neuronal acetylcholine receptor subunit beta-4-like OS=Branchiostoma belcheri OX=7741 GN=LOC109462224 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9VBW2_A0A8J9VBW2_BRALA tr|A0A8J9VBW2|A0A8J9VBW2_BRALA CDCP2 protein OS=Branchiostoma lanceolatum OX=7740 GN=CDCP2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9W0V2_A0A8J9W0V2_BRALA tr|A0A8J9W0V2|A0A8J9W0V2_BRALA CDCP2 protein OS=Branchiostoma lanceolatum OX=7740 GN=CDCP2 PE=4 SV=1
OG0000455	Branchiostoma_belcheri_tr_A0A6P4XWG8_A0A6P4XWG8_BRABE tr|A0A6P4XWG8|A0A6P4XWG8_BRABE Uncharacterized protein LOC109462749 OS=Branchiostoma belcheri OX=7741 GN=LOC109462749 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0AEF9_A0A8K0AEF9_BRALA tr|A0A8K0AEF9|A0A8K0AEF9_BRALA CSMD2 protein OS=Branchiostoma lanceolatum OX=7740 GN=CSMD2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AE21_A0A8K0AE21_BRALA tr|A0A8K0AE21|A0A8K0AE21_BRALA COL12A1 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL12A1 PE=4 SV=1
OG0000455	Branchiostoma_belcheri_tr_A0A6P4XW03_A0A6P4XW03_BRABE tr|A0A6P4XW03|A0A6P4XW03_BRABE Uncharacterized protein LOC109462622 OS=Branchiostoma belcheri OX=7741 GN=LOC109462622 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0F3R1_A0A8K0F3R1_BRALA tr|A0A8K0F3R1|A0A8K0F3R1_BRALA COL12A1 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL12A1 PE=4 SV=1
OG0000456	Branchiostoma_belcheri_tr_A0A6P4ZIS4_A0A6P4ZIS4_BRABE tr|A0A6P4ZIS4|A0A6P4ZIS4_BRABE Uncharacterized protein LOC109477286 OS=Branchiostoma belcheri OX=7741 GN=LOC109477286 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZCI6_A0A8J9ZCI6_BRALA tr|A0A8J9ZCI6|A0A8J9ZCI6_BRALA NLRC5 protein OS=Branchiostoma lanceolatum OX=7740 GN=NLRC5 PE=4 SV=1
