Orthogroup	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Amphioxiformes_Branchiostoma_floridae
OG0000347	Branchiostoma_lanceolatum_tr_A0A8K0A768_A0A8K0A768_BRALA tr|A0A8K0A768|A0A8K0A768_BRALA CPN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=CPN2 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7LA96_A0A9J7LA96_BRAFL tr|A0A9J7LA96|A0A9J7LA96_BRAFL Leucine-rich repeat-containing protein 15-like OS=Branchiostoma floridae OX=7739 GN=LOC118417136 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LDC1_A0A9J7LDC1_BRAFL tr|A0A9J7LDC1|A0A9J7LDC1_BRAFL Leucine-rich repeat-containing protein 15-like OS=Branchiostoma floridae OX=7739 GN=LOC118418307 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LBC1_A0A9J7LBC1_BRAFL tr|A0A9J7LBC1|A0A9J7LBC1_BRAFL Leucine-rich repeat-containing protein 15-like OS=Branchiostoma floridae OX=7739 GN=LOC118417515 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LA27_A0A9J7LA27_BRAFL tr|A0A9J7LA27|A0A9J7LA27_BRAFL Decorin-like OS=Branchiostoma floridae OX=7739 GN=LOC118417512 PE=4 SV=1
OG0000348	Branchiostoma_lanceolatum_tr_A0A8K0EK17_A0A8K0EK17_BRALA tr|A0A8K0EK17|A0A8K0EK17_BRALA LINGO1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LINGO1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7HWT2_A0A9J7HWT2_BRAFL tr|A0A9J7HWT2|A0A9J7HWT2_BRAFL Leucine-rich repeat-containing protein 15-like OS=Branchiostoma floridae OX=7739 GN=LOC118409311 PE=4 SV=1
OG0000349	Branchiostoma_lanceolatum_tr_A0A8K0ACG1_A0A8K0ACG1_BRALA tr|A0A8K0ACG1|A0A8K0ACG1_BRALA ERBIN protein OS=Branchiostoma lanceolatum OX=7740 GN=ERBIN PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7M5F9_A0A9J7M5F9_BRAFL tr|A0A9J7M5F9|A0A9J7M5F9_BRAFL Leucine-rich repeat protein SHOC-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118428651 PE=4 SV=1
OG0000350	Branchiostoma_lanceolatum_tr_A0A8K0EFS5_A0A8K0EFS5_BRALA tr|A0A8K0EFS5|A0A8K0EFS5_BRALA TSPEAR protein OS=Branchiostoma lanceolatum OX=7740 GN=TSPEAR PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7HL94_A0A9J7HL94_BRAFL tr|A0A9J7HL94|A0A9J7HL94_BRAFL Thrombospondin-type laminin G domain and EAR repeat-containing protein-like OS=Branchiostoma floridae OX=7739 GN=LOC118405809 PE=4 SV=1
OG0000351	Branchiostoma_lanceolatum_tr_A0A8J9ZSH6_A0A8J9ZSH6_BRALA tr|A0A8J9ZSH6|A0A8J9ZSH6_BRALA KNG1 protein OS=Branchiostoma lanceolatum OX=7740 GN=KNG1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7L5T7_A0A9J7L5T7_BRAFL tr|A0A9J7L5T7|A0A9J7L5T7_BRAFL Kininogen-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118415753 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7ML83_A0A9J7ML83_BRAFL tr|A0A9J7ML83|A0A9J7ML83_BRAFL Kininogen-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118412913 PE=4 SV=1
OG0000366	Branchiostoma_lanceolatum_tr_A0A8K0ECR3_A0A8K0ECR3_BRALA tr|A0A8K0ECR3|A0A8K0ECR3_BRALA Netrin receptor UNC5 OS=Branchiostoma lanceolatum OX=7740 GN=UNC5C PE=3 SV=1	Branchiostoma_floridae_tr_A0A9J7KWX3_A0A9J7KWX3_BRAFL tr|A0A9J7KWX3|A0A9J7KWX3_BRAFL Netrin receptor UNC5 OS=Branchiostoma floridae OX=7739 GN=LOC118412479 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7MLE2_A0A9J7MLE2_BRAFL tr|A0A9J7MLE2|A0A9J7MLE2_BRAFL Netrin receptor UNC5 OS=Branchiostoma floridae OX=7739 GN=LOC118412479 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7MKS7_A0A9J7MKS7_BRAFL tr|A0A9J7MKS7|A0A9J7MKS7_BRAFL Netrin receptor UNC5 OS=Branchiostoma floridae OX=7739 GN=LOC118412479 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7KVU1_A0A9J7KVU1_BRAFL tr|A0A9J7KVU1|A0A9J7KVU1_BRAFL Netrin receptor UNC5 OS=Branchiostoma floridae OX=7739 GN=LOC118412479 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7KVK9_A0A9J7KVK9_BRAFL tr|A0A9J7KVK9|A0A9J7KVK9_BRAFL Netrin receptor UNC5 OS=Branchiostoma floridae OX=7739 GN=LOC118412479 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7ML75_A0A9J7ML75_BRAFL tr|A0A9J7ML75|A0A9J7ML75_BRAFL Netrin receptor UNC5 OS=Branchiostoma floridae OX=7739 GN=LOC118412479 PE=3 SV=1
OG0000367	Branchiostoma_lanceolatum_tr_A0A8J9ZE44_A0A8J9ZE44_BRALA tr|A0A8J9ZE44|A0A8J9ZE44_BRALA MUC3A protein OS=Branchiostoma lanceolatum OX=7740 GN=MUC3A PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7KU76_A0A9J7KU76_BRAFL tr|A0A9J7KU76|A0A9J7KU76_BRAFL Mucin-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118411720 PE=4 SV=1
OG0000367	Branchiostoma_lanceolatum_tr_A0A8K0EK87_A0A8K0EK87_BRALA tr|A0A8K0EK87|A0A8K0EK87_BRALA KLF18 protein OS=Branchiostoma lanceolatum OX=7740 GN=KLF18 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EHM6_A0A8K0EHM6_BRALA tr|A0A8K0EHM6|A0A8K0EHM6_BRALA KLF18 protein OS=Branchiostoma lanceolatum OX=7740 GN=KLF18 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EI40_A0A8K0EI40_BRALA tr|A0A8K0EI40|A0A8K0EI40_BRALA KLF18 protein OS=Branchiostoma lanceolatum OX=7740 GN=KLF18 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EG42_A0A8K0EG42_BRALA tr|A0A8K0EG42|A0A8K0EG42_BRALA KLF18 protein OS=Branchiostoma lanceolatum OX=7740 GN=KLF18 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EKQ3_A0A8K0EKQ3_BRALA tr|A0A8K0EKQ3|A0A8K0EKQ3_BRALA KLF18 protein OS=Branchiostoma lanceolatum OX=7740 GN=KLF18 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7HU82_A0A9J7HU82_BRAFL tr|A0A9J7HU82|A0A9J7HU82_BRAFL Mucin-5AC-like OS=Branchiostoma floridae OX=7739 GN=LOC118408015 PE=4 SV=1
OG0000368	Branchiostoma_lanceolatum_tr_A0A8K0A819_A0A8K0A819_BRALA tr|A0A8K0A819|A0A8K0A819_BRALA Hypp4258 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp4258 PE=3 SV=1	Branchiostoma_floridae_tr_A0A9J7LF26_A0A9J7LF26_BRAFL tr|A0A9J7LF26|A0A9J7LF26_BRAFL Uncharacterized protein LOC118418541 OS=Branchiostoma floridae OX=7739 GN=LOC118418541 PE=3 SV=1
OG0000368	Branchiostoma_lanceolatum_tr_A0A8K0EV19_A0A8K0EV19_BRALA tr|A0A8K0EV19|A0A8K0EV19_BRALA Hypp4255 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp4255 PE=3 SV=1	Branchiostoma_floridae_tr_A0A9J7LCN6_A0A9J7LCN6_BRAFL tr|A0A9J7LCN6|A0A9J7LCN6_BRAFL Uncharacterized protein LOC118418540 OS=Branchiostoma floridae OX=7739 GN=LOC118418540 PE=3 SV=1
OG0000368	Branchiostoma_lanceolatum_tr_A0A8K0EXN3_A0A8K0EXN3_BRALA tr|A0A8K0EXN3|A0A8K0EXN3_BRALA Hypp4254 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp4254 PE=3 SV=1	Branchiostoma_floridae_tr_A0A9J7LDX9_A0A9J7LDX9_BRAFL tr|A0A9J7LDX9|A0A9J7LDX9_BRAFL Uncharacterized protein LOC118418528 OS=Branchiostoma floridae OX=7739 GN=LOC118418528 PE=3 SV=1
OG0000369	Branchiostoma_lanceolatum_tr_A0A8J9ZE39_A0A8J9ZE39_BRALA tr|A0A8J9ZE39|A0A8J9ZE39_BRALA CLEC10A protein OS=Branchiostoma lanceolatum OX=7740 GN=CLEC10A PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZCQ3_A0A8J9ZCQ3_BRALA tr|A0A8J9ZCQ3|A0A8J9ZCQ3_BRALA CLEC10A protein OS=Branchiostoma lanceolatum OX=7740 GN=CLEC10A PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZCF3_A0A8J9ZCF3_BRALA tr|A0A8J9ZCF3|A0A8J9ZCF3_BRALA CLEC10A protein OS=Branchiostoma lanceolatum OX=7740 GN=CLEC10A PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZDL8_A0A8J9ZDL8_BRALA tr|A0A8J9ZDL8|A0A8J9ZDL8_BRALA CLEC10A protein OS=Branchiostoma lanceolatum OX=7740 GN=CLEC10A PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZCF0_A0A8J9ZCF0_BRALA tr|A0A8J9ZCF0|A0A8J9ZCF0_BRALA CLEC10A protein OS=Branchiostoma lanceolatum OX=7740 GN=CLEC10A PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7KRD4_A0A9J7KRD4_BRAFL tr|A0A9J7KRD4|A0A9J7KRD4_BRAFL Glutenin_ high molecular weight subunit DY10-like isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118410874 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KQX6_A0A9J7KQX6_BRAFL tr|A0A9J7KQX6|A0A9J7KQX6_BRAFL Glutenin_ high molecular weight subunit 12-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118410874 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KSA7_A0A9J7KSA7_BRAFL tr|A0A9J7KSA7|A0A9J7KSA7_BRAFL Glutenin_ high molecular weight subunit 12-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118410874 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MII3_A0A9J7MII3_BRAFL tr|A0A9J7MII3|A0A9J7MII3_BRAFL Uncharacterized protein LOC118410874 isoform X4 OS=Branchiostoma floridae OX=7739 GN=LOC118410874 PE=4 SV=1
OG0000370	Branchiostoma_lanceolatum_tr_A0A8K0AEU7_A0A8K0AEU7_BRALA tr|A0A8K0AEU7|A0A8K0AEU7_BRALA C1QTNF1 protein OS=Branchiostoma lanceolatum OX=7740 GN=C1QTNF1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7M5P9_A0A9J7M5P9_BRAFL tr|A0A9J7M5P9|A0A9J7M5P9_BRAFL Complement C1q tumor necrosis factor-related protein 1-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118428985 PE=4 SV=1
OG0000371	Branchiostoma_lanceolatum_tr_A0A8J9VXY8_A0A8J9VXY8_BRALA tr|A0A8J9VXY8|A0A8J9VXY8_BRALA CEP97 protein OS=Branchiostoma lanceolatum OX=7740 GN=CEP97 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7MYF5_A0A9J7MYF5_BRAFL tr|A0A9J7MYF5|A0A9J7MYF5_BRAFL Uncharacterized protein LOC118422597 isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118422597 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N1A3_A0A9J7N1A3_BRAFL tr|A0A9J7N1A3|A0A9J7N1A3_BRAFL Uncharacterized protein LOC118422597 isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118422597 PE=4 SV=1
OG0000381	Branchiostoma_lanceolatum_tr_A0A8J9VK54_A0A8J9VK54_BRALA tr|A0A8J9VK54|A0A8J9VK54_BRALA TIE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=TIE1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7N9B4_A0A9J7N9B4_BRAFL tr|A0A9J7N9B4|A0A9J7N9B4_BRAFL Fibropellin-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118430810 PE=4 SV=1
OG0000381	Branchiostoma_lanceolatum_tr_A0A8K0A9M8_A0A8K0A9M8_BRALA tr|A0A8K0A9M8|A0A8K0A9M8_BRALA TIE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=TIE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A8F8_A0A8K0A8F8_BRALA tr|A0A8K0A8F8|A0A8K0A8F8_BRALA TIE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=TIE1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7LNV7_A0A9J7LNV7_BRAFL tr|A0A9J7LNV7|A0A9J7LNV7_BRAFL Multiple epidermal growth factor-like domains protein 6 OS=Branchiostoma floridae OX=7739 GN=LOC118421835 PE=4 SV=1
OG0000382	Branchiostoma_lanceolatum_tr_A0A8J9VFI6_A0A8J9VFI6_BRALA tr|A0A8J9VFI6|A0A8J9VFI6_BRALA MEGF10 protein OS=Branchiostoma lanceolatum OX=7740 GN=MEGF10 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7NBQ0_A0A9J7NBQ0_BRAFL tr|A0A9J7NBQ0|A0A9J7NBQ0_BRAFL Uncharacterized protein LOC118430812 OS=Branchiostoma floridae OX=7739 GN=LOC118430812 PE=4 SV=1
OG0000382	Branchiostoma_lanceolatum_tr_A0A8J9VYW1_A0A8J9VYW1_BRALA tr|A0A8J9VYW1|A0A8J9VYW1_BRALA TIE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=TIE1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7MC31_A0A9J7MC31_BRAFL tr|A0A9J7MC31|A0A9J7MC31_BRAFL Multiple epidermal growth factor-like domains protein 10 OS=Branchiostoma floridae OX=7739 GN=LOC118430960 PE=4 SV=1
OG0000383	Branchiostoma_lanceolatum_tr_A0A8K0EMT2_A0A8K0EMT2_BRALA tr|A0A8K0EMT2|A0A8K0EMT2_BRALA LAMA1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMA1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZGA7_A0A8J9ZGA7_BRALA tr|A0A8J9ZGA7|A0A8J9ZGA7_BRALA LAMA1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMA1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EHZ2_A0A8K0EHZ2_BRALA tr|A0A8K0EHZ2|A0A8K0EHZ2_BRALA LAMA1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMA1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZG18_A0A8J9ZG18_BRALA tr|A0A8J9ZG18|A0A8J9ZG18_BRALA LAMA1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMA1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZG10_A0A8J9ZG10_BRALA tr|A0A8J9ZG10|A0A8J9ZG10_BRALA LAMA1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LAMA1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7KJ15_A0A9J7KJ15_BRAFL tr|A0A9J7KJ15|A0A9J7KJ15_BRAFL Laminin-like protein epi-1 isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118405551 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HN61_A0A9J7HN61_BRAFL tr|A0A9J7HN61|A0A9J7HN61_BRAFL Laminin-like protein epi-1 isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118405551 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HMC9_A0A9J7HMC9_BRAFL tr|A0A9J7HMC9|A0A9J7HMC9_BRAFL Laminin-like protein epi-1 isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118405551 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HN80_A0A9J7HN80_BRAFL tr|A0A9J7HN80|A0A9J7HN80_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X5 OS=Branchiostoma floridae OX=7739 GN=LOC118405551 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HK58_A0A9J7HK58_BRAFL tr|A0A9J7HK58|A0A9J7HK58_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X4 OS=Branchiostoma floridae OX=7739 GN=LOC118405551 PE=4 SV=1
OG0000384	Branchiostoma_lanceolatum_tr_A0A8J9YK73_A0A8J9YK73_BRALA tr|A0A8J9YK73|A0A8J9YK73_BRALA UMODL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=UMODL1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7N279_A0A9J7N279_BRAFL tr|A0A9J7N279|A0A9J7N279_BRAFL Uncharacterized protein LOC118423167 OS=Branchiostoma floridae OX=7739 GN=LOC118423167 PE=4 SV=1
OG0000386	Branchiostoma_lanceolatum_tr_A0A8J9YTH8_A0A8J9YTH8_BRALA tr|A0A8J9YTH8|A0A8J9YTH8_BRALA CLEC4M protein OS=Branchiostoma lanceolatum OX=7740 GN=CLEC4M PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YTI9_A0A8J9YTI9_BRALA tr|A0A8J9YTI9|A0A8J9YTI9_BRALA CLEC4M protein OS=Branchiostoma lanceolatum OX=7740 GN=CLEC4M PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YTH0_A0A8J9YTH0_BRALA tr|A0A8J9YTH0|A0A8J9YTH0_BRALA CLEC4M protein OS=Branchiostoma lanceolatum OX=7740 GN=CLEC4M PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YTH2_A0A8J9YTH2_BRALA tr|A0A8J9YTH2|A0A8J9YTH2_BRALA CLEC4M protein OS=Branchiostoma lanceolatum OX=7740 GN=CLEC4M PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7HPN1_A0A9J7HPN1_BRAFL tr|A0A9J7HPN1|A0A9J7HPN1_BRAFL Uncharacterized protein LOC118407103 OS=Branchiostoma floridae OX=7739 GN=LOC118407103 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KGU6_A0A9J7KGU6_BRAFL tr|A0A9J7KGU6|A0A9J7KGU6_BRAFL Uncharacterized protein LOC118403652 OS=Branchiostoma floridae OX=7739 GN=LOC118403652 PE=4 SV=1
OG0000387	Branchiostoma_lanceolatum_tr_A0A8J9YTV3_A0A8J9YTV3_BRALA tr|A0A8J9YTV3|A0A8J9YTV3_BRALA ANGPT2 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPT2 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7KPT1_A0A9J7KPT1_BRAFL tr|A0A9J7KPT1|A0A9J7KPT1_BRAFL Ryncolin-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118410369 PE=4 SV=1
OG0000387	Branchiostoma_lanceolatum_tr_A0A8J9ZEX0_A0A8J9ZEX0_BRALA tr|A0A8J9ZEX0|A0A8J9ZEX0_BRALA TNR protein OS=Branchiostoma lanceolatum OX=7740 GN=TNR PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZDX5_A0A8J9ZDX5_BRALA tr|A0A8J9ZDX5|A0A8J9ZDX5_BRALA FCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FCN1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7KR44_A0A9J7KR44_BRAFL tr|A0A9J7KR44|A0A9J7KR44_BRAFL Fibrinogen-like protein A OS=Branchiostoma floridae OX=7739 GN=LOC118410994 PE=4 SV=1
OG0000388	Branchiostoma_lanceolatum_tr_A0A8K0ABJ9_A0A8K0ABJ9_BRALA tr|A0A8K0ABJ9|A0A8K0ABJ9_BRALA SCUBE2 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE2 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7N9E6_A0A9J7N9E6_BRAFL tr|A0A9J7N9E6|A0A9J7N9E6_BRAFL Neurogenic locus notch homolog protein 3-like OS=Branchiostoma floridae OX=7739 GN=LOC118428653 PE=4 SV=1
OG0000388	Branchiostoma_lanceolatum_tr_A0A8K0EW44_A0A8K0EW44_BRALA tr|A0A8K0EW44|A0A8K0EW44_BRALA NOTCH3 protein OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH3 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0F1X4_A0A8K0F1X4_BRALA tr|A0A8K0F1X4|A0A8K0F1X4_BRALA NOTCH3 protein OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH3 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AA29_A0A8K0AA29_BRALA tr|A0A8K0AA29|A0A8K0AA29_BRALA NOTCH3 protein OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH3 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7L1L4_A0A9J7L1L4_BRAFL tr|A0A9J7L1L4|A0A9J7L1L4_BRAFL Neurogenic locus Notch protein-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118414045 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7L059_A0A9J7L059_BRAFL tr|A0A9J7L059|A0A9J7L059_BRAFL Protein jagged-2-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118414045 PE=4 SV=1
OG0000389	Branchiostoma_lanceolatum_tr_A0A8K0EXQ8_A0A8K0EXQ8_BRALA tr|A0A8K0EXQ8|A0A8K0EXQ8_BRALA Hypp4268 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp4268 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7LCG8_A0A9J7LCG8_BRAFL tr|A0A9J7LCG8|A0A9J7LCG8_BRAFL Uncharacterized protein LOC118417658 OS=Branchiostoma floridae OX=7739 GN=LOC118417658 PE=4 SV=1
OG0000389	Branchiostoma_lanceolatum_tr_A0A8K0F0D2_A0A8K0F0D2_BRALA tr|A0A8K0F0D2|A0A8K0F0D2_BRALA Hypp4267 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp4267 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7MUA6_A0A9J7MUA6_BRAFL tr|A0A9J7MUA6|A0A9J7MUA6_BRAFL Uncharacterized protein LOC118417659 OS=Branchiostoma floridae OX=7739 GN=LOC118417659 PE=4 SV=1
OG0000389	Branchiostoma_lanceolatum_tr_A0A8K0EXC5_A0A8K0EXC5_BRALA tr|A0A8K0EXC5|A0A8K0EXC5_BRALA Hypp4267 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp4267 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7LAH7_A0A9J7LAH7_BRAFL tr|A0A9J7LAH7|A0A9J7LAH7_BRAFL Uncharacterized protein LOC118417194 OS=Branchiostoma floridae OX=7739 GN=LOC118417194 PE=4 SV=1
OG0000392	Branchiostoma_lanceolatum_tr_A0A8J9YUP3_A0A8J9YUP3_BRALA tr|A0A8J9YUP3|A0A8J9YUP3_BRALA LRRC3C protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC3C PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7KH61_A0A9J7KH61_BRAFL tr|A0A9J7KH61|A0A9J7KH61_BRAFL Insulin-like growth factor-binding protein complex acid labile subunit OS=Branchiostoma floridae OX=7739 GN=LOC118403962 PE=4 SV=1
OG0000408	Branchiostoma_lanceolatum_tr_A0A8J9YX13_A0A8J9YX13_BRALA tr|A0A8J9YX13|A0A8J9YX13_BRALA IGFALS protein OS=Branchiostoma lanceolatum OX=7740 GN=IGFALS PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7LV57_A0A9J7LV57_BRAFL tr|A0A9J7LV57|A0A9J7LV57_BRAFL Leucine-rich repeat-containing protein 15-like OS=Branchiostoma floridae OX=7739 GN=LOC118424426 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MFR9_A0A9J7MFR9_BRAFL tr|A0A9J7MFR9|A0A9J7MFR9_BRAFL Insulin-like growth factor-binding protein complex acid labile subunit OS=Branchiostoma floridae OX=7739 GN=LOC118432489 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MEI7_A0A9J7MEI7_BRAFL tr|A0A9J7MEI7|A0A9J7MEI7_BRAFL Leucine-rich repeat-containing protein 15-like OS=Branchiostoma floridae OX=7739 GN=LOC118431981 PE=4 SV=1
OG0000409	Branchiostoma_lanceolatum_tr_A0A8K0EK74_A0A8K0EK74_BRALA tr|A0A8K0EK74|A0A8K0EK74_BRALA LRRC7 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC7 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7KSI8_A0A9J7KSI8_BRAFL tr|A0A9J7KSI8|A0A9J7KSI8_BRAFL Uncharacterized protein LOC118411311 OS=Branchiostoma floridae OX=7739 GN=LOC118411311 PE=4 SV=1
OG0000411	Branchiostoma_lanceolatum_tr_A0A8K0A6G1_A0A8K0A6G1_BRALA tr|A0A8K0A6G1|A0A8K0A6G1_BRALA IL17B protein OS=Branchiostoma lanceolatum OX=7740 GN=IL17B PE=3 SV=1	Branchiostoma_floridae_tr_A0A9J7LC82_A0A9J7LC82_BRAFL tr|A0A9J7LC82|A0A9J7LC82_BRAFL Interleukin-17D-like OS=Branchiostoma floridae OX=7739 GN=LOC118418291 PE=3 SV=1
OG0000411	Branchiostoma_lanceolatum_tr_A0A8K0ELR0_A0A8K0ELR0_BRALA tr|A0A8K0ELR0|A0A8K0ELR0_BRALA IL17B protein OS=Branchiostoma lanceolatum OX=7740 GN=IL17B PE=3 SV=1	Branchiostoma_floridae_tr_A0A9J7KPI7_A0A9J7KPI7_BRAFL tr|A0A9J7KPI7|A0A9J7KPI7_BRAFL Uncharacterized protein LOC118410322 OS=Branchiostoma floridae OX=7739 GN=LOC118410322 PE=3 SV=1
