Orthogroup	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Cnidaria_Anthozoa_Exaiptasia_diaphana
OG0000159	Branchiostoma_lanceolatum_tr_A0A8K0EN07_A0A8K0EN07_BRALA tr|A0A8K0EN07|A0A8K0EN07_BRALA FANK1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FANK1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EKX0_A0A8K0EKX0_BRALA tr|A0A8K0EKX0|A0A8K0EKX0_BRALA FANK1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FANK1 PE=4 SV=1	Exaiptasia_diaphana_XP_020903022.1 XP_020903022.1 fibronectin type 3 and ankyrin repeat domains protein 1-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020903026.1 XP_020903026.1 fibronectin type 3 and ankyrin repeat domains protein 1_ partial [Exaiptasia diaphana]
OG0000165	Branchiostoma_lanceolatum_tr_A0A8K0A237_A0A8K0A237_BRALA tr|A0A8K0A237|A0A8K0A237_BRALA LRRC58 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC58 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A116_A0A8K0A116_BRALA tr|A0A8K0A116|A0A8K0A116_BRALA LRRC58 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC58 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A5V6_A0A8K0A5V6_BRALA tr|A0A8K0A5V6|A0A8K0A5V6_BRALA LRRC58 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC58 PE=4 SV=1	Exaiptasia_diaphana_XP_020906110.1 XP_020906110.1 leucine-rich repeat-containing protein 58 [Exaiptasia diaphana]
OG0000166	Branchiostoma_lanceolatum_tr_A0A8K0EMA2_A0A8K0EMA2_BRALA tr|A0A8K0EMA2|A0A8K0EMA2_BRALA SNED1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SNED1 PE=4 SV=1	Exaiptasia_diaphana_XP_020908802.1 XP_020908802.1 mucin-5AC [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028519294.1 XP_028519294.1 uncharacterized protein LOC110253486 [Exaiptasia diaphana]
OG0000171	Branchiostoma_lanceolatum_tr_A0A8K0EG09_A0A8K0EG09_BRALA tr|A0A8K0EG09|A0A8K0EG09_BRALA Peptide-N_4_-_N-acetyl-beta-glucosaminyl_asparagine amidase OS=Branchiostoma lanceolatum OX=7740 GN=NGLY1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EFC2_A0A8K0EFC2_BRALA tr|A0A8K0EFC2|A0A8K0EFC2_BRALA Peptide-N_4_-_N-acetyl-beta-glucosaminyl_asparagine amidase OS=Branchiostoma lanceolatum OX=7740 GN=NGLY1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EHZ1_A0A8K0EHZ1_BRALA tr|A0A8K0EHZ1|A0A8K0EHZ1_BRALA Peptide-N_4_-_N-acetyl-beta-glucosaminyl_asparagine amidase OS=Branchiostoma lanceolatum OX=7740 GN=NGLY1 PE=4 SV=1	Exaiptasia_diaphana_XP_020911895.1 XP_020911895.1 peptide-N_4_-_N-acetyl-beta-glucosaminyl_asparagine amidase [Exaiptasia diaphana]
OG0000176	Branchiostoma_lanceolatum_tr_A0A8K0F0S0_A0A8K0F0S0_BRALA tr|A0A8K0F0S0|A0A8K0F0S0_BRALA ANKFN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANKFN1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0F3B7_A0A8K0F3B7_BRALA tr|A0A8K0F3B7|A0A8K0F3B7_BRALA ANKFN1 protein _Fragment_ OS=Branchiostoma lanceolatum OX=7740 GN=ANKFN1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0F1C4_A0A8K0F1C4_BRALA tr|A0A8K0F1C4|A0A8K0F1C4_BRALA ANKFN1 protein _Fragment_ OS=Branchiostoma lanceolatum OX=7740 GN=ANKFN1 PE=4 SV=1	Exaiptasia_diaphana_XP_020901377.1 XP_020901377.1 ankyrin repeat and fibronectin type-III domain-containing protein 1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020901378.1 XP_020901378.1 ankyrin repeat and fibronectin type-III domain-containing protein 1 isoform X2 [Exaiptasia diaphana]
OG0000177	Branchiostoma_lanceolatum_tr_A0A8J9ZMS4_A0A8J9ZMS4_BRALA tr|A0A8J9ZMS4|A0A8J9ZMS4_BRALA chitinase OS=Branchiostoma lanceolatum OX=7740 GN=CHIT1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZMG3_A0A8J9ZMG3_BRALA tr|A0A8J9ZMG3|A0A8J9ZMG3_BRALA chitinase OS=Branchiostoma lanceolatum OX=7740 GN=CHIA PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9W5K1_A0A8J9W5K1_BRALA tr|A0A8J9W5K1|A0A8J9W5K1_BRALA PPP1R7 protein OS=Branchiostoma lanceolatum OX=7740 GN=PPP1R7 PE=4 SV=1	Exaiptasia_diaphana_XP_020898461.1 XP_020898461.1 protein phosphatase 1 regulatory subunit 7 [Exaiptasia diaphana]
OG0000178	Branchiostoma_lanceolatum_tr_A0A8K0EIB5_A0A8K0EIB5_BRALA tr|A0A8K0EIB5|A0A8K0EIB5_BRALA KY protein OS=Branchiostoma lanceolatum OX=7740 GN=KY PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EDK6_A0A8K0EDK6_BRALA tr|A0A8K0EDK6|A0A8K0EDK6_BRALA KY protein OS=Branchiostoma lanceolatum OX=7740 GN=KY PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EHV5_A0A8K0EHV5_BRALA tr|A0A8K0EHV5|A0A8K0EHV5_BRALA KY protein OS=Branchiostoma lanceolatum OX=7740 GN=KY PE=4 SV=1	Exaiptasia_diaphana_XP_020912299.1 XP_020912299.1 uncharacterized protein LOC110250046 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020911124.1 XP_020911124.1 uncharacterized protein LOC110248903 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020904969.1 XP_020904969.1 uncharacterized protein LOC110243231 [Exaiptasia diaphana]
OG0000179	Branchiostoma_lanceolatum_tr_A0A8K0A0I0_A0A8K0A0I0_BRALA tr|A0A8K0A0I0|A0A8K0A0I0_BRALA LPA protein OS=Branchiostoma lanceolatum OX=7740 GN=LPA PE=4 SV=1	Exaiptasia_diaphana_XP_028517066.1 XP_028517066.1 uncharacterized protein LOC114575755 [Exaiptasia diaphana]
OG0000182	Branchiostoma_lanceolatum_tr_A0A8K0F3Z4_A0A8K0F3Z4_BRALA tr|A0A8K0F3Z4|A0A8K0F3Z4_BRALA VWA3A protein OS=Branchiostoma lanceolatum OX=7740 GN=VWA3A PE=4 SV=1	Exaiptasia_diaphana_XP_020900370.1 XP_020900370.1 von Willebrand factor A domain-containing protein 3A [Exaiptasia diaphana]
OG0000187	Branchiostoma_lanceolatum_tr_A0A8K0A8D6_A0A8K0A8D6_BRALA tr|A0A8K0A8D6|A0A8K0A8D6_BRALA LRRC69 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC69 PE=4 SV=1	Exaiptasia_diaphana_XP_020906478.1 XP_020906478.1 leucine-rich repeat-containing protein 69 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020894430.1 XP_020894430.1 leucine-rich repeat-containing protein 69 [Exaiptasia diaphana]
OG0000190	Branchiostoma_lanceolatum_tr_A0A8J9YZI1_A0A8J9YZI1_BRALA tr|A0A8J9YZI1|A0A8J9YZI1_BRALA NCAN protein OS=Branchiostoma lanceolatum OX=7740 GN=NCAN PE=4 SV=1	Exaiptasia_diaphana_XP_028518693.1 XP_028518693.1 uncharacterized protein LOC114576362 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028517678.1 XP_028517678.1 C-type lectin lectoxin-Phi1-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020911257.1 XP_020911257.1 CD209 antigen [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020908467.1 XP_020908467.1 natural killer cells antigen CD94 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028517676.1 XP_028517676.1 uncharacterized protein LOC110248093 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028517102.1 XP_028517102.1 uncharacterized protein LOC114575783 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020900599.2 XP_020900599.2 uncharacterized protein LOC110239226 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028514896.1 XP_028514896.1 uncharacterized protein LOC114575054 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028514895.1 XP_028514895.1 snaclec stejaggregin-A subunit beta-1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020900589.1 XP_020900589.1 uncharacterized protein LOC110239218 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028514897.1 XP_028514897.1 uncharacterized protein LOC114575055 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020916592.2 XP_020916592.2 uncharacterized protein LOC110253977 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028519448.1 XP_028519448.1 uncharacterized protein LOC114576624 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028519447.1 XP_028519447.1 snaclec A11-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020916568.2 XP_020916568.2 uncharacterized protein LOC110253952 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020898035.2 XP_020898035.2 uncharacterized protein LOC110236825 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020907353.2 XP_020907353.2 uncharacterized protein LOC110245413 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028513707.1 XP_028513707.1 uncharacterized protein LOC110235200 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020911255.2 XP_020911255.2 uncharacterized protein LOC110249017 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028517953.1 XP_028517953.1 uncharacterized protein LOC114576084 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020910254.1 XP_020910254.1 uncharacterized protein LOC110248094 [Exaiptasia diaphana]
OG0000192	Branchiostoma_lanceolatum_tr_A0A8K0ABH3_A0A8K0ABH3_BRALA tr|A0A8K0ABH3|A0A8K0ABH3_BRALA FLII protein OS=Branchiostoma lanceolatum OX=7740 GN=FLII PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AFC8_A0A8K0AFC8_BRALA tr|A0A8K0AFC8|A0A8K0AFC8_BRALA FLII protein OS=Branchiostoma lanceolatum OX=7740 GN=FLII PE=4 SV=1	Exaiptasia_diaphana_XP_020895920.1 XP_020895920.1 protein flightless-1 homolog [Exaiptasia diaphana]
OG0000193	Branchiostoma_lanceolatum_tr_A0A8K0ECG3_A0A8K0ECG3_BRALA tr|A0A8K0ECG3|A0A8K0ECG3_BRALA poly_A_-specific ribonuclease OS=Branchiostoma lanceolatum OX=7740 GN=CNOT6 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EFE1_A0A8K0EFE1_BRALA tr|A0A8K0EFE1|A0A8K0EFE1_BRALA poly_A_-specific ribonuclease OS=Branchiostoma lanceolatum OX=7740 GN=CNOT6 PE=3 SV=1	Exaiptasia_diaphana_XP_020902775.1 XP_020902775.1 CCR4-NOT transcription complex subunit 6-like [Exaiptasia diaphana]
OG0000194	Branchiostoma_lanceolatum_tr_A0A8K0EVN4_A0A8K0EVN4_BRALA tr|A0A8K0EVN4|A0A8K0EVN4_BRALA LRRC57 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC57 PE=4 SV=1	Exaiptasia_diaphana_XP_020902507.1 XP_020902507.1 leucine-rich repeat-containing protein 40 [Exaiptasia diaphana]
OG0000195	Branchiostoma_lanceolatum_tr_A0A8J9YUE5_A0A8J9YUE5_BRALA tr|A0A8J9YUE5|A0A8J9YUE5_BRALA RSU1 protein OS=Branchiostoma lanceolatum OX=7740 GN=RSU1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YUD6_A0A8J9YUD6_BRALA tr|A0A8J9YUD6|A0A8J9YUD6_BRALA RSU1 protein OS=Branchiostoma lanceolatum OX=7740 GN=RSU1 PE=4 SV=1	Exaiptasia_diaphana_XP_020893065.1 XP_020893065.1 ras suppressor protein 1 [Exaiptasia diaphana]
OG0000197	Branchiostoma_lanceolatum_tr_A0A8J9V6F7_A0A8J9V6F7_BRALA tr|A0A8J9V6F7|A0A8J9V6F7_BRALA VASN protein OS=Branchiostoma lanceolatum OX=7740 GN=VASN PE=4 SV=1	Exaiptasia_diaphana_XP_020898892.1 XP_020898892.1 uncharacterized protein LOC110237629 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020898891.1 XP_020898891.1 uncharacterized protein LOC110237629 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020898894.1 XP_020898894.1 uncharacterized protein LOC110237629 isoform X4 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020898893.1 XP_020898893.1 uncharacterized protein LOC110237629 isoform X3 [Exaiptasia diaphana]
OG0000199	Branchiostoma_lanceolatum_tr_A0A8J9ZLF6_A0A8J9ZLF6_BRALA tr|A0A8J9ZLF6|A0A8J9ZLF6_BRALA 26S proteasome non-ATPase regulatory subunit 4 OS=Branchiostoma lanceolatum OX=7740 GN=PSMD4 PE=3 SV=1	Exaiptasia_diaphana_XP_020899985.1 XP_020899985.1 26S proteasome non-ATPase regulatory subunit 4 [Exaiptasia diaphana]
OG0000200	Branchiostoma_lanceolatum_tr_A0A8K0A534_A0A8K0A534_BRALA tr|A0A8K0A534|A0A8K0A534_BRALA VWA3A protein OS=Branchiostoma lanceolatum OX=7740 GN=VWA3A PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A7V2_A0A8K0A7V2_BRALA tr|A0A8K0A7V2|A0A8K0A7V2_BRALA VWA3A protein OS=Branchiostoma lanceolatum OX=7740 GN=VWA3A PE=4 SV=1	Exaiptasia_diaphana_XP_020915029.1 XP_020915029.1 von Willebrand factor A domain-containing protein 3B [Exaiptasia diaphana]
OG0000201	Branchiostoma_lanceolatum_tr_A0A8K0ERL7_A0A8K0ERL7_BRALA tr|A0A8K0ERL7|A0A8K0ERL7_BRALA LRIG3 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRIG3 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EU35_A0A8K0EU35_BRALA tr|A0A8K0EU35|A0A8K0EU35_BRALA LRIG3 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRIG3 PE=4 SV=1	Exaiptasia_diaphana_XP_020912264.1 XP_020912264.1 leucine-rich repeats and immunoglobulin-like domains protein 3 [Exaiptasia diaphana]
OG0000203	Branchiostoma_lanceolatum_tr_A0A8K0EH36_A0A8K0EH36_BRALA tr|A0A8K0EH36|A0A8K0EH36_BRALA NOTCH2 protein OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH2 PE=4 SV=1	Exaiptasia_diaphana_XP_020908819.1 XP_020908819.1 fibropellin-1 [Exaiptasia diaphana]
OG0000209	Branchiostoma_lanceolatum_tr_A0A8J9Z0Z6_A0A8J9Z0Z6_BRALA tr|A0A8J9Z0Z6|A0A8J9Z0Z6_BRALA INTS6 protein OS=Branchiostoma lanceolatum OX=7740 GN=INTS6 PE=4 SV=1	Exaiptasia_diaphana_XP_020908002.1 XP_020908002.1 integrator complex subunit 6 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020908096.2 XP_020908096.2 integrator complex subunit 6-B [Exaiptasia diaphana]
OG0000210	Branchiostoma_lanceolatum_tr_A0A8J9Z248_A0A8J9Z248_BRALA tr|A0A8J9Z248|A0A8J9Z248_BRALA XRRA1 protein OS=Branchiostoma lanceolatum OX=7740 GN=XRRA1 PE=4 SV=1	Exaiptasia_diaphana_XP_020908043.1 XP_020908043.1 X-ray radiation resistance-associated protein 1 [Exaiptasia diaphana]
OG0000211	Branchiostoma_lanceolatum_tr_A0A8J9YT95_A0A8J9YT95_BRALA tr|A0A8J9YT95|A0A8J9YT95_BRALA CNTRL protein OS=Branchiostoma lanceolatum OX=7740 GN=CNTRL PE=4 SV=1	Exaiptasia_diaphana_XP_028519363.1 XP_028519363.1 protein MLP1 [Exaiptasia diaphana]
OG0000212	Branchiostoma_lanceolatum_tr_A0A8K0F1V2_A0A8K0F1V2_BRALA tr|A0A8K0F1V2|A0A8K0F1V2_BRALA LRSAM1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRSAM1 PE=4 SV=1	Exaiptasia_diaphana_XP_020904592.1 XP_020904592.1 LOW QUALITY PROTEIN_ E3 ubiquitin-protein ligase LRSAM1-like isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028516015.1 XP_028516015.1 E3 ubiquitin-protein ligase LRSAM1-like isoform X1 [Exaiptasia diaphana]
OG0000213	Branchiostoma_lanceolatum_tr_A0A8K0EYG2_A0A8K0EYG2_BRALA tr|A0A8K0EYG2|A0A8K0EYG2_BRALA NOTCH1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH1 PE=3 SV=1	Exaiptasia_diaphana_XP_020899052.1 XP_020899052.1 neurogenic locus notch homolog protein 1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020899053.1 XP_020899053.1 neurogenic locus notch homolog protein 1 isoform X2 [Exaiptasia diaphana]
OG0000214	Branchiostoma_lanceolatum_tr_A0A8J9ZIY8_A0A8J9ZIY8_BRALA tr|A0A8J9ZIY8|A0A8J9ZIY8_BRALA Integrator complex subunit 14 OS=Branchiostoma lanceolatum OX=7740 GN=Hypp1366 PE=3 SV=1	Exaiptasia_diaphana_XP_020904790.1 XP_020904790.1 LOW QUALITY PROTEIN_ integrator complex subunit 14-like [Exaiptasia diaphana]
OG0000219	Branchiostoma_lanceolatum_tr_A0A8J9Z0D2_A0A8J9Z0D2_BRALA tr|A0A8J9Z0D2|A0A8J9Z0D2_BRALA VWA8 protein OS=Branchiostoma lanceolatum OX=7740 GN=VWA8 PE=4 SV=1	Exaiptasia_diaphana_XP_020899206.1 XP_020899206.1 von Willebrand factor A domain-containing protein 8 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020899208.1 XP_020899208.1 von Willebrand factor A domain-containing protein 8 isoform X2 [Exaiptasia diaphana]
OG0000229	Branchiostoma_lanceolatum_tr_A0A8K0ETJ7_A0A8K0ETJ7_BRALA tr|A0A8K0ETJ7|A0A8K0ETJ7_BRALA LRR1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRR1 PE=4 SV=1	Exaiptasia_diaphana_XP_020912652.1 XP_020912652.1 leucine-rich repeat protein 1 [Exaiptasia diaphana]
OG0000230	Branchiostoma_lanceolatum_tr_A0A8J9YKH1_A0A8J9YKH1_BRALA tr|A0A8J9YKH1|A0A8J9YKH1_BRALA CPNE5 protein OS=Branchiostoma lanceolatum OX=7740 GN=CPNE5 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VJT0_A0A8J9VJT0_BRALA tr|A0A8J9VJT0|A0A8J9VJT0_BRALA CPNE5 protein OS=Branchiostoma lanceolatum OX=7740 GN=CPNE5 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VI19_A0A8J9VI19_BRALA tr|A0A8J9VI19|A0A8J9VI19_BRALA CPNE5 protein OS=Branchiostoma lanceolatum OX=7740 GN=CPNE5 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9W6B6_A0A8J9W6B6_BRALA tr|A0A8J9W6B6|A0A8J9W6B6_BRALA CPNE5 protein OS=Branchiostoma lanceolatum OX=7740 GN=CPNE5 PE=4 SV=1	Exaiptasia_diaphana_XP_020913258.1 XP_020913258.1 E3 ubiquitin-protein ligase RGLG5 [Exaiptasia diaphana]
OG0000231	Branchiostoma_lanceolatum_tr_A0A8K0E490_A0A8K0E490_BRALA tr|A0A8K0E490|A0A8K0E490_BRALA Hypp6388 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp6388 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0E9B3_A0A8K0E9B3_BRALA tr|A0A8K0E9B3|A0A8K0E9B3_BRALA COL5A1 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL5A1 PE=4 SV=1	Exaiptasia_diaphana_XP_020905146.1 XP_020905146.1 fibropellin-1 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028516126.1 XP_028516126.1 fibropellin-1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020905143.1 XP_020905143.1 fibropellin-1 isoform X1 [Exaiptasia diaphana]
OG0000235	Branchiostoma_lanceolatum_tr_A0A8J9VZI9_A0A8J9VZI9_BRALA tr|A0A8J9VZI9|A0A8J9VZI9_BRALA COL26A1 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL26A1 PE=4 SV=1	Exaiptasia_diaphana_XP_028516185.1 XP_028516185.1 collagen alpha-1_XXVI_ chain isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020905354.1 XP_020905354.1 collagen alpha-1_XXVI_ chain isoform X1 [Exaiptasia diaphana]
OG0000237	Branchiostoma_lanceolatum_tr_A0A8J9YZ82_A0A8J9YZ82_BRALA tr|A0A8J9YZ82|A0A8J9YZ82_BRALA LRRC63 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC63 PE=4 SV=1	Exaiptasia_diaphana_XP_020908032.1 XP_020908032.1 uncharacterized protein LOC110246071 [Exaiptasia diaphana]
OG0000239	Branchiostoma_lanceolatum_tr_A0A8K0EGJ6_A0A8K0EGJ6_BRALA tr|A0A8K0EGJ6|A0A8K0EGJ6_BRALA C11orf16 protein OS=Branchiostoma lanceolatum OX=7740 GN=C11orf16 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EII7_A0A8K0EII7_BRALA tr|A0A8K0EII7|A0A8K0EII7_BRALA C11orf16 protein OS=Branchiostoma lanceolatum OX=7740 GN=C11orf16 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EFW5_A0A8K0EFW5_BRALA tr|A0A8K0EFW5|A0A8K0EFW5_BRALA C11orf16 protein OS=Branchiostoma lanceolatum OX=7740 GN=C11orf16 PE=4 SV=1	Exaiptasia_diaphana_XP_020900593.1 XP_020900593.1 uncharacterized protein LOC110239222 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020900592.1 XP_020900592.1 uncharacterized protein LOC110239222 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028514898.1 XP_028514898.1 uncharacterized protein LOC110239222 isoform X1 [Exaiptasia diaphana]
OG0000241	Branchiostoma_lanceolatum_tr_A0A8J9YJB3_A0A8J9YJB3_BRALA tr|A0A8J9YJB3|A0A8J9YJB3_BRALA CDH6 protein OS=Branchiostoma lanceolatum OX=7740 GN=CDH6 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9WBP2_A0A8J9WBP2_BRALA tr|A0A8J9WBP2|A0A8J9WBP2_BRALA CDH6 protein OS=Branchiostoma lanceolatum OX=7740 GN=CDH6 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9V8H2_A0A8J9V8H2_BRALA tr|A0A8J9V8H2|A0A8J9V8H2_BRALA CDH6 protein OS=Branchiostoma lanceolatum OX=7740 GN=CDH6 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z649_A0A8J9Z649_BRALA tr|A0A8J9Z649|A0A8J9Z649_BRALA FAT1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FAT1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9W247_A0A8J9W247_BRALA tr|A0A8J9W247|A0A8J9W247_BRALA CDH12 protein OS=Branchiostoma lanceolatum OX=7740 GN=CDH12 PE=4 SV=1	Exaiptasia_diaphana_XP_020901124.1 XP_020901124.1 neurogenic locus notch homolog protein 2 [Exaiptasia diaphana]
OG0000244	Branchiostoma_lanceolatum_tr_A0A8J9ZXG7_A0A8J9ZXG7_BRALA tr|A0A8J9ZXG7|A0A8J9ZXG7_BRALA STAB2 protein OS=Branchiostoma lanceolatum OX=7740 GN=STAB2 PE=4 SV=1	Exaiptasia_diaphana_XP_028514060.1 XP_028514060.1 stabilin-2 [Exaiptasia diaphana]
OG0000248	Branchiostoma_lanceolatum_tr_A0A8J9Z132_A0A8J9Z132_BRALA tr|A0A8J9Z132|A0A8J9Z132_BRALA ANOS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANOS1 PE=4 SV=1	Exaiptasia_diaphana_XP_020912802.1 XP_020912802.1 anosmin-1 [Exaiptasia diaphana]
OG0000253	Branchiostoma_lanceolatum_tr_A0A8J9VJD6_A0A8J9VJD6_BRALA tr|A0A8J9VJD6|A0A8J9VJD6_BRALA General transcription factor IIH subunit OS=Branchiostoma lanceolatum OX=7740 GN=GTF2H2 PE=3 SV=1	Exaiptasia_diaphana_XP_020906987.1 XP_020906987.1 general transcription factor IIH subunit 2 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028516675.1 XP_028516675.1 general transcription factor IIH subunit 2 isoform X2 [Exaiptasia diaphana]
OG0000265	Branchiostoma_lanceolatum_tr_A0A8J9ZXG1_A0A8J9ZXG1_BRALA tr|A0A8J9ZXG1|A0A8J9ZXG1_BRALA IGSF9B protein OS=Branchiostoma lanceolatum OX=7740 GN=IGSF9B PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZXX9_A0A8J9ZXX9_BRALA tr|A0A8J9ZXX9|A0A8J9ZXX9_BRALA IGSF9B protein OS=Branchiostoma lanceolatum OX=7740 GN=IGSF9B PE=4 SV=1	Exaiptasia_diaphana_XP_020895183.1 XP_020895183.1 uncharacterized protein LOC110234167 isoform X3 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020895181.1 XP_020895181.1 uncharacterized protein LOC110234167 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020895182.1 XP_020895182.1 uncharacterized protein LOC110234167 isoform X2 [Exaiptasia diaphana]
OG0000268	Branchiostoma_lanceolatum_tr_A0A8K0AG49_A0A8K0AG49_BRALA tr|A0A8K0AG49|A0A8K0AG49_BRALA CRLF3 protein OS=Branchiostoma lanceolatum OX=7740 GN=CRLF3 PE=4 SV=1	Exaiptasia_diaphana_XP_020899993.1 XP_020899993.1 cytokine receptor-like factor 3 [Exaiptasia diaphana]
OG0000269	Branchiostoma_lanceolatum_tr_A0A8K0EGW1_A0A8K0EGW1_BRALA tr|A0A8K0EGW1|A0A8K0EGW1_BRALA GLDN protein OS=Branchiostoma lanceolatum OX=7740 GN=GLDN PE=4 SV=1	Exaiptasia_diaphana_XP_028515549.1 XP_028515549.1 tenascin-R-like_ partial [Exaiptasia diaphana]
OG0000278	Branchiostoma_lanceolatum_tr_A0A8K0EEW2_A0A8K0EEW2_BRALA tr|A0A8K0EEW2|A0A8K0EEW2_BRALA ANTXR1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANTXR1 PE=3 SV=1	Exaiptasia_diaphana_XP_020911614.1 XP_020911614.1 anthrax toxin receptor 2 [Exaiptasia diaphana]
OG0000280	Branchiostoma_lanceolatum_tr_A0A8K0A0P4_A0A8K0A0P4_BRALA tr|A0A8K0A0P4|A0A8K0A0P4_BRALA Hypp3241 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp3241 PE=4 SV=1	Exaiptasia_diaphana_XP_028516708.1 XP_028516708.1 uncharacterized protein LOC110245196_ partial [Exaiptasia diaphana]
