Orthogroup	Chordata_Vertebrata_Mus_musculus	Chordata_Vertebrata_Danio_rerio
OG0000433	Mus_musculus_sp_Q8CI19_PDGFC_MOUSE sp_Q8CI19_PDGFC_MOUSE Platelet-derived growth factor C OS=Mus musculus OX=10090 GN=Pdgfc PE=1 SV=2, Mus_musculus_sp_Q925I7_PDGFD_MOUSE sp_Q925I7_PDGFD_MOUSE Platelet-derived growth factor D OS=Mus musculus OX=10090 GN=Pdgfd PE=2 SV=1, Mus_musculus_sp_Q925I7_PDGFD_MOUSE sp_Q925I7_PDGFD_MOUSE Platelet-derived growth factor D OS=Mus musculus OX=10090 GN=Pdgfd PE=2 SV=1	Danio_rerio_tr_A0A8N7TD29_A0A8N7TD29_DANRE tr|A0A8N7TD29|A0A8N7TD29_DANRE Platelet-derived growth factor C isoform X1 OS=Danio rerio OX=7955 GN=pdgfc PE=3 SV=1
OG0000447	Mus_musculus_sp_Q9JM99_PRG4_MOUSE sp_Q9JM99_PRG4_MOUSE Proteoglycan 4 OS=Mus musculus OX=10090 GN=Prg4 PE=1 SV=2, Mus_musculus_sp_Q9JM99_PRG4_MOUSE sp_Q9JM99_PRG4_MOUSE Proteoglycan 4 OS=Mus musculus OX=10090 GN=Prg4 PE=1 SV=2	Danio_rerio_tr_F1REF9_F1REF9_DANRE tr|F1REF9|F1REF9_DANRE Proteoglycan 4 precursor OS=Danio rerio OX=7955 GN=prg4 PE=4 SV=2
OG0000450	Mus_musculus_sp_Q60841_RELN_MOUSE sp_Q60841_RELN_MOUSE Reelin OS=Mus musculus OX=10090 GN=Reln PE=1 SV=3	Danio_rerio_tr_G1BJ50_G1BJ50_DANRE tr|G1BJ50|G1BJ50_DANRE Reelin OS=Danio rerio OX=7955 GN=reln PE=2 SV=1
OG0000463	Mus_musculus_sp_Q9WUA1_WIF1_MOUSE sp_Q9WUA1_WIF1_MOUSE Wnt inhibitory factor 1 OS=Mus musculus OX=10090 GN=Wif1 PE=2 SV=1	Danio_rerio_sp_Q9W6F9_WIF1_DANRE sp|Q9W6F9|WIF1_DANRE Wnt inhibitory factor 1 OS=Danio rerio OX=7955 GN=wif1 PE=2 SV=1
OG0000471	Mus_musculus_sp_Q60994_ADIPO_MOUSE sp_Q60994_ADIPO_MOUSE Adiponectin OS=Mus musculus OX=10090 GN=Adipoq PE=1 SV=2	Danio_rerio_tr_Q0P415_Q0P415_DANRE tr|Q0P415|Q0P415_DANRE Adiponectin precursor OS=Danio rerio OX=7955 GN=adipoql PE=2 SV=1
OG0000473	Mus_musculus_sp_Q68FM6_PPR29_MOUSE sp_Q68FM6_PPR29_MOUSE Protein phosphatase 1 regulatory subunit 29 OS=Mus musculus OX=10090 GN=Elfn2 PE=1 SV=1, Mus_musculus_sp_Q8C8T7_ELFN1_MOUSE sp_Q8C8T7_ELFN1_MOUSE Protein ELFN1 OS=Mus musculus OX=10090 GN=Elfn1 PE=2 SV=1	Danio_rerio_tr_F1Q7Y5_F1Q7Y5_DANRE tr|F1Q7Y5|F1Q7Y5_DANRE Extracellular leucine-rich repeat and fibronectin type III domain-containing 1b OS=Danio rerio OX=7955 GN=elfn1b PE=4 SV=2
OG0000516	Mus_musculus_sp_Q3MI99_CCBE1_MOUSE sp_Q3MI99_CCBE1_MOUSE Collagen and calcium-binding EGF domain-containing protein 1 OS=Mus musculus OX=10090 GN=Ccbe1 PE=2 SV=2	Danio_rerio_sp_A8WGB1_CCBE1_DANRE sp|A8WGB1|CCBE1_DANRE Collagen and calcium-binding EGF domain-containing protein 1 OS=Danio rerio OX=7955 GN=ccbe1 PE=1 SV=2
OG0000519	Mus_musculus_sp_O54907_TNF12_MOUSE sp_O54907_TNF12_MOUSE Tumor necrosis factor ligand superfamily member 12 OS=Mus musculus OX=10090 GN=Tnfsf12 PE=2 SV=2	Danio_rerio_tr_Q08BZ0_Q08BZ0_DANRE tr|Q08BZ0|Q08BZ0_DANRE TNF superfamily member 12 OS=Danio rerio OX=7955 GN=tnfsf12 PE=2 SV=1
OG0000526	Mus_musculus_sp_Q505H4_VWC2L_MOUSE sp_Q505H4_VWC2L_MOUSE von Willebrand factor C domain-containing protein 2-like OS=Mus musculus OX=10090 GN=Vwc2l PE=1 SV=1	Danio_rerio_sp_B0UZC8_VWC2L_DANRE sp|B0UZC8|VWC2L_DANRE von Willebrand factor C domain-containing protein 2-like OS=Danio rerio OX=7955 GN=vwc2l PE=2 SV=1
OG0000529	Mus_musculus_sp_P31725_S10A9_MOUSE sp_P31725_S10A9_MOUSE Protein S100-A9 OS=Mus musculus OX=10090 GN=S100a9 PE=1 SV=3	Danio_rerio_tr_Q7ZVA4_Q7ZVA4_DANRE tr|Q7ZVA4|Q7ZVA4_DANRE Protein S100 OS=Danio rerio OX=7955 GN=hm_zehn1116 PE=1 SV=1
OG0000556	Mus_musculus_sp_Q8K3F2_MMP21_MOUSE sp_Q8K3F2_MMP21_MOUSE Matrix metalloproteinase-21 OS=Mus musculus OX=10090 GN=Mmp21 PE=1 SV=1	Danio_rerio_sp_A0A0N9E2K8_MMP21_DANRE sp|A0A0N9E2K8|MMP21_DANRE Matrix metallopeptidase-21 OS=Danio rerio OX=7955 GN=mmp21 PE=2 SV=2
OG0000585	Mus_musculus_sp_Q8C119_NDNF_MOUSE sp_Q8C119_NDNF_MOUSE Protein NDNF OS=Mus musculus OX=10090 GN=Ndnf PE=1 SV=2	Danio_rerio_sp_F1QPX0_NDNF_DANRE sp|F1QPX0|NDNF_DANRE Protein NDNF OS=Danio rerio OX=7955 GN=ndnf PE=3 SV=2
OG0000590	Mus_musculus_sp_Q99K41_EMIL1_MOUSE sp_Q99K41_EMIL1_MOUSE EMILIN-1 OS=Mus musculus OX=10090 GN=Emilin1 PE=1 SV=1	Danio_rerio_sp_F1QC17_EMI1A_DANRE sp|F1QC17|EMI1A_DANRE EMILIN-1-A OS=Danio rerio OX=7955 GN=emilin1a PE=3 SV=1, Danio_rerio_tr_Q5TZ63_Q5TZ63_DANRE tr|Q5TZ63|Q5TZ63_DANRE EMILIN-1 precursor OS=Danio rerio OX=7955 GN=im_7159005 PE=1 SV=1, Danio_rerio_tr_Q0VA81_Q0VA81_DANRE tr|Q0VA81|Q0VA81_DANRE EMILIN-1 precursor OS=Danio rerio OX=7955 GN=fc16f07 PE=2 SV=1
OG0000591	Mus_musculus_sp_O35188_X3CL1_MOUSE sp_O35188_X3CL1_MOUSE Fractalkine OS=Mus musculus OX=10090 GN=Cx3cl1 PE=1 SV=3, Mus_musculus_sp_Q9Z121_CCL8_MOUSE sp_Q9Z121_CCL8_MOUSE C-C motif chemokine 8 OS=Mus musculus OX=10090 GN=Ccl8 PE=3 SV=1	Danio_rerio_tr_F6P784_F6P784_DANRE tr|F6P784|F6P784_DANRE C-C motif chemokine 19-like precursor OS=Danio rerio OX=7955 GN=zgc_194112 PE=4 SV=1, Danio_rerio_tr_A0A2R8QTH6_A0A2R8QTH6_DANRE tr|A0A2R8QTH6|A0A2R8QTH6_DANRE Chemokine _C-C motif_ ligand 19a_ tandem duplicate 2 OS=Danio rerio OX=7955 GN=LOC794521 PE=2 SV=1
OG0000592	Mus_musculus_sp_P29788_VTNC_MOUSE sp_P29788_VTNC_MOUSE Vitronectin OS=Mus musculus OX=10090 GN=Vtn PE=1 SV=2	Danio_rerio_tr_Q502F1_Q502F1_DANRE tr|Q502F1|Q502F1_DANRE Vitronectin a OS=Danio rerio OX=7955 GN=zgc_112277 PE=2 SV=1, Danio_rerio_tr_F1Q5D8_F1Q5D8_DANRE tr|F1Q5D8|F1Q5D8_DANRE Vitronectin b OS=Danio rerio OX=7955 GN=vtn PE=1 SV=1, Danio_rerio_tr_A7E2Q3_A7E2Q3_DANRE tr|A7E2Q3|A7E2Q3_DANRE Vtnb protein _Fragment_ OS=Danio rerio OX=7955 GN=vtnb PE=2 SV=1
OG0000593	Mus_musculus_sp_P07321_EPO_MOUSE sp_P07321_EPO_MOUSE Erythropoietin OS=Mus musculus OX=10090 GN=Epo PE=2 SV=1, Mus_musculus_sp_P40226_TPO_MOUSE sp_P40226_TPO_MOUSE Thrombopoietin OS=Mus musculus OX=10090 GN=Thpo PE=2 SV=1	Danio_rerio_tr_B1N8Y2_B1N8Y2_DANRE tr|B1N8Y2|B1N8Y2_DANRE Erythropoietin OS=Danio rerio OX=7955 GN=epo PE=2 SV=1, Danio_rerio_tr_B1N8Y1_B1N8Y1_DANRE tr|B1N8Y1|B1N8Y1_DANRE Erythropoietin OS=Danio rerio OX=7955 GN=epo PE=2 SV=1, Danio_rerio_sp_Q2XNF5_EPO_DANRE sp|Q2XNF5|EPO_DANRE Erythropoietin OS=Danio rerio OX=7955 GN=epo PE=1 SV=1, Danio_rerio_tr_B3DI26_B3DI26_DANRE tr|B3DI26|B3DI26_DANRE Erythropoietin OS=Danio rerio OX=7955 GN=epo PE=2 SV=1
OG0000623	Mus_musculus_sp_Q04857_CO6A1_MOUSE sp_Q04857_CO6A1_MOUSE Collagen alpha-1_VI_ chain OS=Mus musculus OX=10090 GN=Col6a1 PE=1 SV=1	Danio_rerio_tr_F1Q6P3_F1Q6P3_DANRE tr|F1Q6P3|F1Q6P3_DANRE Collagen alpha-1_VI_ chain OS=Danio rerio OX=7955 GN=col6a1 PE=1 SV=2
OG0000672	Mus_musculus_sp_O35348_COLQ_MOUSE sp_O35348_COLQ_MOUSE Acetylcholinesterase collagenic tail peptide OS=Mus musculus OX=10090 GN=Colq PE=2 SV=2	Danio_rerio_tr_F1Q7Y1_F1Q7Y1_DANRE tr|F1Q7Y1|F1Q7Y1_DANRE Acetylcholinesterase collagenic tail peptide isoform X2 OS=Danio rerio OX=7955 GN=colq PE=4 SV=2
OG0000683	Mus_musculus_sp_Q8K482_EMIL2_MOUSE sp_Q8K482_EMIL2_MOUSE EMILIN-2 OS=Mus musculus OX=10090 GN=Emilin2 PE=1 SV=1	Danio_rerio_tr_A0A8M1Q7M7_A0A8M1Q7M7_DANRE tr|A0A8M1Q7M7|A0A8M1Q7M7_DANRE EMILIN-2 OS=Danio rerio OX=7955 GN=emilin2a PE=4 SV=1, Danio_rerio_tr_A0A0R4IW71_A0A0R4IW71_DANRE tr|A0A0R4IW71|A0A0R4IW71_DANRE EMILIN-2 isoform X1 OS=Danio rerio OX=7955 GN=emilin2b PE=4 SV=1
OG0000684	Mus_musculus_sp_P47880_IBP6_MOUSE sp_P47880_IBP6_MOUSE Insulin-like growth factor-binding protein 6 OS=Mus musculus OX=10090 GN=Igfbp6 PE=2 SV=2	Danio_rerio_tr_C4MCP0_C4MCP0_DANRE tr|C4MCP0|C4MCP0_DANRE Insulin-like growth factor binding protein 6a precursor OS=Danio rerio OX=7955 GN=igfbp6a PE=2 SV=1, Danio_rerio_tr_C4MCP1_C4MCP1_DANRE tr|C4MCP1|C4MCP1_DANRE Insulin-like growth factor binding protein 6b OS=Danio rerio OX=7955 GN=igfbp6b PE=2 SV=1, Danio_rerio_tr_F6N9E8_F6N9E8_DANRE tr|F6N9E8|F6N9E8_DANRE Insulin-like growth factor-binding protein 6 precursor OS=Danio rerio OX=7955 GN=igfbp6b PE=4 SV=1
OG0000685	Mus_musculus_sp_Q91X72_HEMO_MOUSE sp_Q91X72_HEMO_MOUSE Hemopexin OS=Mus musculus OX=10090 GN=Hpx PE=1 SV=2	Danio_rerio_sp_Q6PHG2_HEMO_DANRE sp|Q6PHG2|HEMO_DANRE Hemopexin OS=Danio rerio OX=7955 GN=hpx PE=2 SV=2
OG0000687	Mus_musculus_sp_P97298_PEDF_MOUSE sp_P97298_PEDF_MOUSE Pigment epithelium-derived factor OS=Mus musculus OX=10090 GN=Serpinf1 PE=1 SV=2	Danio_rerio_tr_Q66I20_Q66I20_DANRE tr|Q66I20|Q66I20_DANRE Pigment epithelium-derived factor precursor OS=Danio rerio OX=7955 GN=serpinf1 PE=1 SV=1
OG0000688	Mus_musculus_sp_P19324_SERPH_MOUSE sp_P19324_SERPH_MOUSE Serpin H1 OS=Mus musculus OX=10090 GN=Serpinh1 PE=1 SV=3	Danio_rerio_tr_A8WFU6_A8WFU6_DANRE tr|A8WFU6|A8WFU6_DANRE Serpin H1 precursor OS=Danio rerio OX=7955 GN=wu_fa97d12 PE=1 SV=1, Danio_rerio_tr_F1QQ04_F1QQ04_DANRE tr|F1QQ04|F1QQ04_DANRE Serpin H1 precursor OS=Danio rerio OX=7955 GN=cb216 PE=1 SV=2
OG0000689	Mus_musculus_sp_P40224_SDF1_MOUSE sp_P40224_SDF1_MOUSE Stromal cell-derived factor 1 OS=Mus musculus OX=10090 GN=Cxcl12 PE=2 SV=2	Danio_rerio_tr_Q6V9B5_Q6V9B5_DANRE tr|Q6V9B5|Q6V9B5_DANRE Stromal cell-derived factor 1 _Fragment_ OS=Danio rerio OX=7955 GN=SDF1b PE=2 SV=1, Danio_rerio_tr_Q8AV10_Q8AV10_DANRE tr|Q8AV10|Q8AV10_DANRE Stromal cell-derived factor 1 OS=Danio rerio OX=7955 GN=SDF-1 PE=2 SV=1
OG0000690	Mus_musculus_sp_Q9JKV9_IL20_MOUSE sp_Q9JKV9_IL20_MOUSE Interleukin-20 OS=Mus musculus OX=10090 GN=Il20 PE=2 SV=1	Danio_rerio_tr_Q4LDR4_Q4LDR4_DANRE tr|Q4LDR4|Q4LDR4_DANRE Interleukin family protein OS=Danio rerio OX=7955 GN=il19l PE=2 SV=1
OG0000691	Mus_musculus_sp_Q8R1R4_IL34_MOUSE sp_Q8R1R4_IL34_MOUSE Interleukin-34 OS=Mus musculus OX=10090 GN=Il34 PE=1 SV=1, Mus_musculus_sp_Q8R1R4_IL34_MOUSE sp_Q8R1R4_IL34_MOUSE Interleukin-34 OS=Mus musculus OX=10090 GN=Il34 PE=1 SV=1	Danio_rerio_tr_B3DLJ8_B3DLJ8_DANRE tr|B3DLJ8|B3DLJ8_DANRE Interleukin 34 OS=Danio rerio OX=7955 GN=si_ch211-239j19.3 PE=2 SV=1
OG0000692	Mus_musculus_sp_P10761_ZP3_MOUSE sp_P10761_ZP3_MOUSE Zona pellucida sperm-binding protein 3 OS=Mus musculus OX=10090 GN=Zp3 PE=1 SV=4	Danio_rerio_tr_O12989_O12989_DANRE tr|O12989|O12989_DANRE Chorion proteic component OS=Danio rerio OX=7955 GN=zfZPC PE=1 SV=3, Danio_rerio_tr_Q9PWC7_Q9PWC7_DANRE tr|Q9PWC7|Q9PWC7_DANRE Zona pellucida sperm-binding protein 3 OS=Danio rerio OX=7955 GN=zp3.2 PE=1 SV=1, Danio_rerio_tr_Q4QRF0_Q4QRF0_DANRE tr|Q4QRF0|Q4QRF0_DANRE Zona pellucida sperm-binding protein 3 OS=Danio rerio OX=7955 GN=zpc2 PE=1 SV=1
OG0000694	Mus_musculus_sp_P18121_PR3D1_MOUSE sp_P18121_PR3D1_MOUSE Prolactin-3D1 OS=Mus musculus OX=10090 GN=Prl3d1 PE=2 SV=1, Mus_musculus_sp_P09586_PR3B1_MOUSE sp_P09586_PR3B1_MOUSE Prolactin-3B1 OS=Mus musculus OX=10090 GN=Prl3b1 PE=1 SV=1, Mus_musculus_sp_Q9CRB5_PR7C1_MOUSE sp_Q9CRB5_PR7C1_MOUSE Prolactin-7C1 OS=Mus musculus OX=10090 GN=Prl7c1 PE=2 SV=1, Mus_musculus_sp_P04769_PR7D1_MOUSE sp_P04769_PR7D1_MOUSE Prolactin-7D1 OS=Mus musculus OX=10090 GN=Prl7d1 PE=2 SV=1	Danio_rerio_tr_Q569P7_Q569P7_DANRE tr|Q569P7|Q569P7_DANRE Prolactin OS=Danio rerio OX=7955 GN=zgc_110500 PE=2 SV=1
OG0000760	Mus_musculus_sp_Q8VCP9_CLC14_MOUSE sp_Q8VCP9_CLC14_MOUSE C-type lectin domain family 14 member A OS=Mus musculus OX=10090 GN=Clec14a PE=1 SV=2	Danio_rerio_tr_Q7SXC9_Q7SXC9_DANRE tr|Q7SXC9|Q7SXC9_DANRE C-type lectin domain family 14 member A precursor OS=Danio rerio OX=7955 GN=zgc_66439 PE=2 SV=1
OG0000851	Mus_musculus_sp_Q07563_COHA1_MOUSE sp_Q07563_COHA1_MOUSE Collagen alpha-1_XVII_ chain OS=Mus musculus OX=10090 GN=Col17a1 PE=1 SV=3	Danio_rerio_tr_B8A4S4_B8A4S4_DANRE tr|B8A4S4|B8A4S4_DANRE Collagen_ type XVII_ alpha 1a OS=Danio rerio OX=7955 GN=si_ch211-281g13.3 PE=4 SV=1
OG0000852	Mus_musculus_sp_Q02788_CO6A2_MOUSE sp_Q02788_CO6A2_MOUSE Collagen alpha-2_VI_ chain OS=Mus musculus OX=10090 GN=Col6a2 PE=1 SV=3	Danio_rerio_tr_E7FCV8_E7FCV8_DANRE tr|E7FCV8|E7FCV8_DANRE Collagen alpha-2_VI_ chain isoform X4 OS=Danio rerio OX=7955 GN=col6a2 PE=1 SV=3
OG0000853	Mus_musculus_sp_Q00780_CO8A1_MOUSE sp_Q00780_CO8A1_MOUSE Collagen alpha-1_VIII_ chain OS=Mus musculus OX=10090 GN=Col8a1 PE=1 SV=3	Danio_rerio_tr_B7SW26_B7SW26_DANRE tr|B7SW26|B7SW26_DANRE Collagen alpha-1_VIII_ chain precursor OS=Danio rerio OX=7955 GN=col8a1 PE=1 SV=1
OG0000854	Mus_musculus_sp_P25318_CO8A2_MOUSE sp_P25318_CO8A2_MOUSE Collagen alpha-2_VIII_ chain OS=Mus musculus OX=10090 GN=Col8a2 PE=2 SV=2	Danio_rerio_tr_Q1LUA9_Q1LUA9_DANRE tr|Q1LUA9|Q1LUA9_DANRE Collagen alpha-2_VIII_ chain precursor OS=Danio rerio OX=7955 GN=si_ch211-197n10.4 PE=4 SV=1
OG0000855	Mus_musculus_sp_Q07643_CO9A2_MOUSE sp_Q07643_CO9A2_MOUSE Collagen alpha-2_IX_ chain OS=Mus musculus OX=10090 GN=Col9a2 PE=2 SV=1	Danio_rerio_tr_Q1LXU2_Q1LXU2_DANRE tr|Q1LXU2|Q1LXU2_DANRE Collagen alpha-2_IX_ chain precursor OS=Danio rerio OX=7955 GN=cb343 PE=1 SV=1
OG0000856	Mus_musculus_sp_Q9QZJ6_MFAP5_MOUSE sp_Q9QZJ6_MFAP5_MOUSE Microfibrillar-associated protein 5 OS=Mus musculus OX=10090 GN=Mfap5 PE=1 SV=1	Danio_rerio_tr_E9QCC4_E9QCC4_DANRE tr|E9QCC4|E9QCC4_DANRE Microfibril-associated protein 5 OS=Danio rerio OX=7955 GN=mfap5 PE=3 SV=1
OG0000857	Mus_musculus_sp_P13609_SRGN_MOUSE sp_P13609_SRGN_MOUSE Serglycin OS=Mus musculus OX=10090 GN=Srgn PE=1 SV=1	Danio_rerio_tr_B8A5H9_B8A5H9_DANRE tr|B8A5H9|B8A5H9_DANRE Serglycin OS=Danio rerio OX=7955 GN=fk86b08 PE=4 SV=1
OG0000858	Mus_musculus_sp_Q9ESB3_HRG_MOUSE sp_Q9ESB3_HRG_MOUSE Histidine-rich glycoprotein OS=Mus musculus OX=10090 GN=Hrg PE=1 SV=2	Danio_rerio_tr_Q1LUV0_Q1LUV0_DANRE tr|Q1LUV0|Q1LUV0_DANRE Si_ch211-262h13.5 OS=Danio rerio OX=7955 GN=zgc_152985 PE=4 SV=1
OG0000861	Mus_musculus_sp_Q02105_C1QC_MOUSE sp_Q02105_C1QC_MOUSE Complement C1q subcomponent subunit C OS=Mus musculus OX=10090 GN=C1qc PE=1 SV=2	Danio_rerio_tr_Q5XJ71_Q5XJ71_DANRE tr|Q5XJ71|Q5XJ71_DANRE C1qc protein OS=Danio rerio OX=7955 GN=zgc_103597 PE=2 SV=1
OG0000862	Mus_musculus_sp_Q8BVD7_C1QT7_MOUSE sp_Q8BVD7_C1QT7_MOUSE Complement C1q tumor necrosis factor-related protein 7 OS=Mus musculus OX=10090 GN=C1qtnf7 PE=2 SV=2	Danio_rerio_tr_E7F3N3_E7F3N3_DANRE tr|E7F3N3|E7F3N3_DANRE C1q and TNF-related 7 OS=Danio rerio OX=7955 GN=c1qtnf7 PE=4 SV=1
OG0000866	Mus_musculus_sp_Q9WUQ5_CXL14_MOUSE sp_Q9WUQ5_CXL14_MOUSE C-X-C motif chemokine 14 OS=Mus musculus OX=10090 GN=Cxcl14 PE=2 SV=2	Danio_rerio_tr_Q9DFG4_Q9DFG4_DANRE tr|Q9DFG4|Q9DFG4_DANRE C-X-C motif chemokine 14 precursor OS=Danio rerio OX=7955 GN=Scyba PE=2 SV=1
OG0001112	Mus_musculus_sp_Q9D8U4_C1QT2_MOUSE sp_Q9D8U4_C1QT2_MOUSE Complement C1q tumor necrosis factor-related protein 2 OS=Mus musculus OX=10090 GN=C1qtnf2 PE=1 SV=1	Danio_rerio_tr_E7F6Z0_E7F6Z0_DANRE tr|E7F6Z0|E7F6Z0_DANRE C1q and TNF-related 2 OS=Danio rerio OX=7955 GN=c1qtnf2 PE=4 SV=1
OG0001119	Mus_musculus_sp_Q9QZM3_CLCF1_MOUSE sp_Q9QZM3_CLCF1_MOUSE Cardiotrophin-like cytokine factor 1 OS=Mus musculus OX=10090 GN=Clcf1 PE=1 SV=1	Danio_rerio_tr_F8W2M3_F8W2M3_DANRE tr|F8W2M3|F8W2M3_DANRE Cardiotrophin-like cytokine factor 1 OS=Danio rerio OX=7955 GN=clcf1 PE=3 SV=1
OG0001121	Mus_musculus_sp_O35228_IL27B_MOUSE sp_O35228_IL27B_MOUSE Interleukin-27 subunit beta OS=Mus musculus OX=10090 GN=Ebi3 PE=1 SV=1	Danio_rerio_tr_A8WH81_A8WH81_DANRE tr|A8WH81|A8WH81_DANRE Interleukin 27 receptor beta OS=Danio rerio OX=7955 GN=il-27rb PE=2 SV=1
OG0001131	Mus_musculus_sp_P55002_MFAP2_MOUSE sp_P55002_MFAP2_MOUSE Microfibrillar-associated protein 2 OS=Mus musculus OX=10090 GN=Mfap2 PE=2 SV=1	Danio_rerio_tr_Q2VW43_Q2VW43_DANRE tr|Q2VW43|Q2VW43_DANRE Microfibril-associated glycoprotein-1 OS=Danio rerio OX=7955 GN=zgc_153818 PE=2 SV=1
OG0001132	Mus_musculus_sp_P19788_MGP_MOUSE sp_P19788_MGP_MOUSE Matrix Gla protein OS=Mus musculus OX=10090 GN=Mgp PE=3 SV=1	Danio_rerio_tr_Q6YND0_Q6YND0_DANRE tr|Q6YND0|Q6YND0_DANRE Matrix Gla protein OS=Danio rerio OX=7955 GN=mgp PE=2 SV=1
OG0001134	Mus_musculus_sp_P27106_MIS_MOUSE sp_P27106_MIS_MOUSE Muellerian-inhibiting factor OS=Mus musculus OX=10090 GN=Amh PE=2 SV=2	Danio_rerio_tr_A8E7B8_A8E7B8_DANRE tr|A8E7B8|A8E7B8_DANRE Anti-Mullerian hormone OS=Danio rerio OX=7955 GN=amh PE=1 SV=1, Danio_rerio_tr_Q6B6Q2_Q6B6Q2_DANRE tr|Q6B6Q2|Q6B6Q2_DANRE Anti-mullerian hormone OS=Danio rerio OX=7955 GN=amh PE=1 SV=2
OG0001136	Mus_musculus_sp_Q04997_INHA_MOUSE sp_Q04997_INHA_MOUSE Inhibin alpha chain OS=Mus musculus OX=10090 GN=Inha PE=1 SV=2	Danio_rerio_tr_Q1LYE4_Q1LYE4_DANRE tr|Q1LYE4|Q1LYE4_DANRE Inhibin alpha chain OS=Danio rerio OX=7955 GN=si_dkey-91f15.2 PE=3 SV=1
